Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,net.sf.mpxj.merlin.MerlinReader,28,0,20,11,28,18,2,384,3,82,59,NO
Class,net.sf.mpxj.merlin.SqliteResultSetRow,1,0,1,0,19,0,1,102,2,0,24,NO
Class,net.sf.mpxj.mpd.MapRow,4,1,10,1,10,1,9,92,1,80,19,NO
Public Class,net.sf.mpxj.mpd.MPD9DatabaseReader,13,0,32,10,61,27,5,383,2,90,68,NO
Public Class,net.sf.mpxj.mpd.MPDUtility,5,0,0,0,11,0,11,351,1,0,61,NO
Class,net.sf.mpxj.mpd.ResultSetRow,1,0,1,0,11,0,1,89,2,0,23,NO
Abstract Class,net.sf.mpxj.mpp.AbstractCalendarAndExceptionFactory,13,2,6,0,18,4,1,241,2,0,31,NO
Abstract Class,net.sf.mpxj.mpp.AbstractCalendarFactory,17,2,12,1,12,2,2,197,1,25,26,NO
Public Abstract Class,net.sf.mpxj.mpp.AbstractMppView,1,2,2,0,9,0,1,30,2,0,6,NO
Abstract Class,net.sf.mpxj.mpp.AbstractVarMeta,2,2,11,4,16,0,10,93,2,72,18,NO
Public Abstract Class,net.sf.mpxj.mpp.AbstractView,5,1,7,6,7,0,7,38,1,71,8,NO
Public Class,net.sf.mpxj.mpp.ApplicationVersion,0,0,0,0,0,0,0,11,1,0,0,NO
Class,net.sf.mpxj.mpp.CompObj,1,0,6,4,11,0,5,59,2,54,10,NO
Public Class,net.sf.mpxj.mpp.ConstraintFactory,14,0,1,0,1,0,1,68,1,0,12,NO
Public Abstract Class,net.sf.mpxj.mpp.CriteriaReader,8,3,17,8,17,6,1,235,1,66,37,NO
Public Class,net.sf.mpxj.mpp.CustomFieldValueItem,1,0,17,8,17,0,17,79,1,84,17,NO
Public Abstract Class,net.sf.mpxj.mpp.CustomFieldValueReader,10,2,4,7,4,1,2,84,1,61,11,NO
Public Class,net.sf.mpxj.mpp.CustomFieldValueReader12,14,0,3,0,7,1,2,62,2,0,8,NO
Public Class,net.sf.mpxj.mpp.CustomFieldValueReader14,16,0,3,0,7,1,2,75,2,0,10,NO
Public Class,net.sf.mpxj.mpp.CustomFieldValueReader9,21,0,8,5,8,6,2,223,1,72,30,NO
Class,net.sf.mpxj.mpp.DataLinkFactory,12,0,3,3,3,1,2,60,1,33,10,NO
Class,net.sf.mpxj.mpp.DocumentInputStreamFactory,2,0,3,2,3,0,3,29,1,16,5,NO
Class,net.sf.mpxj.mpp.DoubleVarDataFieldReader,3,0,3,0,7,0,1,19,2,0,4,NO
Class,net.sf.mpxj.mpp.EncryptedDocumentInputStream,0,0,9,2,9,0,9,50,2,33,10,NO
Class,net.sf.mpxj.mpp.ExtendedData,3,0,11,2,11,1,9,117,1,40,21,NO
Public Class,net.sf.mpxj.mpp.FieldMap.FieldItem,20,0,12,7,12,3,8,423,1,65,79,NO
Class,net.sf.mpxj.mpp.FieldMap12,8,0,8,0,36,0,1,1331,2,0,8,NO
Class,net.sf.mpxj.mpp.FieldMap14,8,0,8,0,36,0,1,1498,2,0,8,NO
Class,net.sf.mpxj.mpp.FieldMap9,8,0,8,0,36,0,1,590,2,0,8,NO
Public Class,net.sf.mpxj.mpp.FilterCriteriaReader12,3,0,10,0,27,0,0,46,2,0,10,NO
Public Class,net.sf.mpxj.mpp.FilterCriteriaReader14,3,0,10,0,27,0,0,46,2,0,10,NO
Public Class,net.sf.mpxj.mpp.FilterCriteriaReader9,3,0,10,0,27,0,0,46,2,0,10,NO
Public Abstract Class,net.sf.mpxj.mpp.FilterReader,7,3,3,0,3,0,1,34,1,0,4,NO
Public Class,net.sf.mpxj.mpp.FilterReader12,2,0,2,1,5,0,0,13,2,50,2,NO
Public Class,net.sf.mpxj.mpp.FilterReader14,2,0,2,1,5,0,0,13,2,50,2,NO
Public Class,net.sf.mpxj.mpp.FilterReader9,2,0,2,1,5,0,0,13,2,50,2,NO
Class,net.sf.mpxj.mpp.FixDeferFix,2,0,5,1,10,0,4,151,2,40,20,NO
Class,net.sf.mpxj.mpp.FixedMeta,3,0,7,3,12,0,4,104,2,61,11,NO
Class,net.sf.mpxj.mpp.FixFix,1,0,6,3,11,0,5,54,2,55,9,NO
Public Class,net.sf.mpxj.mpp.FontBase,0,0,5,3,5,0,5,28,1,46,5,NO
Public Class,net.sf.mpxj.mpp.FontStyle,2,1,10,8,10,0,10,58,1,70,10,NO
Public Class,net.sf.mpxj.mpp.GanttBarCommonStyle,5,2,29,14,29,0,29,150,1,89,29,NO
Public Class,net.sf.mpxj.mpp.GanttBarStyle,2,0,11,5,40,0,11,63,2,72,11,NO
Public Class,net.sf.mpxj.mpp.GanttBarStyleException,0,0,5,2,34,0,5,33,2,40,5,NO
Public Class,net.sf.mpxj.mpp.GanttBarStyleFactory14,12,0,4,0,4,2,2,127,1,0,16,NO
Public Class,net.sf.mpxj.mpp.GanttBarStyleFactoryCommon,12,0,3,0,3,1,2,93,1,0,9,NO
Public Abstract Class,net.sf.mpxj.mpp.GanttChartView,25,3,102,91,113,0,92,734,4,97,123,NO
Public Class,net.sf.mpxj.mpp.GanttChartView12,25,0,9,0,122,1,0,203,5,0,18,NO
Public Class,net.sf.mpxj.mpp.GanttChartView14,30,0,12,0,125,2,0,250,5,0,20,NO
Public Class,net.sf.mpxj.mpp.GanttChartView9,25,0,9,0,122,1,0,199,5,0,17,NO
Public Abstract Class,net.sf.mpxj.mpp.GenericView,6,4,2,0,11,0,1,23,3,0,3,NO
Public Class,net.sf.mpxj.mpp.GenericView12,2,0,2,0,13,0,1,13,4,0,2,NO
Public Class,net.sf.mpxj.mpp.GenericView14,2,0,2,0,13,0,1,13,4,0,2,NO
Public Class,net.sf.mpxj.mpp.GenericView9,2,1,2,0,13,0,1,13,4,0,2,NO
Public Class,net.sf.mpxj.mpp.GraphicalIndicatorReader,13,0,5,5,5,4,1,158,1,36,23,NO
Public Class,net.sf.mpxj.mpp.GridLines,1,0,7,5,7,0,7,40,1,57,7,NO
Public Abstract Class,net.sf.mpxj.mpp.GroupReader,14,2,2,0,2,0,1,95,1,0,13,NO
Public Class,net.sf.mpxj.mpp.GroupReader12,0,0,1,0,3,0,0,8,2,0,1,NO
Public Class,net.sf.mpxj.mpp.GroupReader14,13,0,1,0,1,0,1,95,1,0,14,NO
Public Class,net.sf.mpxj.mpp.GroupReader9,0,0,1,0,3,0,0,8,2,0,1,NO
Class,net.sf.mpxj.mpp.MPP12CalendarFactory,3,0,8,0,26,0,1,37,3,0,8,NO
Class,net.sf.mpxj.mpp.MPP14CalendarFactory,6,0,8,3,26,0,1,52,3,75,9,NO
Class,net.sf.mpxj.mpp.MPP9CalendarFactory,8,0,9,0,21,0,1,67,2,0,13,NO
Public Abstract Class,net.sf.mpxj.mpp.MPPAbstractTimephasedWorkNormaliser,6,2,5,0,8,3,1,164,2,0,18,NO
Public Class,net.sf.mpxj.mpp.MppBitFlag,3,0,2,5,2,0,2,23,1,0,4,NO
Class,net.sf.mpxj.mpp.MPPComponent,1,8,5,0,5,0,0,42,1,0,9,NO
Public Class,net.sf.mpxj.mpp.MPPTimephasedBaselineCostNormaliser,7,0,5,0,5,3,1,175,1,0,22,NO
Public Class,net.sf.mpxj.mpp.MPPTimephasedBaselineWorkNormaliser,6,0,1,0,9,0,0,40,3,0,4,NO
Public Class,net.sf.mpxj.mpp.MPPTimephasedWorkNormaliser,6,0,1,0,9,0,0,69,3,0,9,NO
Public Class,net.sf.mpxj.mpp.MPPUtility,9,0,1,0,38,2,36,798,1,94,145,NO
Class,net.sf.mpxj.mpp.Props12,2,0,1,0,18,0,0,33,3,0,4,NO
Class,net.sf.mpxj.mpp.Props14,2,0,1,0,18,0,0,44,3,0,6,NO
Class,net.sf.mpxj.mpp.Props8,3,0,2,1,19,0,1,79,3,0,10,NO
Class,net.sf.mpxj.mpp.Props9,2,0,1,0,18,0,0,33,3,0,4,NO
Class,net.sf.mpxj.mpp.PropsBlock,1,0,2,0,19,1,0,41,3,0,6,NO
Class,net.sf.mpxj.mpp.RecurringTaskReader,7,0,2,1,2,0,2,95,1,0,13,NO
Public Class,net.sf.mpxj.mpp.SplitView9,5,0,4,2,17,0,3,40,5,25,7,NO
Class,net.sf.mpxj.mpp.StringVarDataFieldReader,2,0,3,0,7,0,1,19,2,0,4,NO
Public Class,net.sf.mpxj.mpp.TableFontStyle,3,0,12,10,22,0,12,71,2,75,20,NO
Public Class,net.sf.mpxj.mpp.TimescaleTier,3,0,13,6,13,0,13,61,1,76,13,NO
Class,net.sf.mpxj.mpp.TimestampVarDataFieldReader,3,0,4,0,8,1,1,39,2,0,8,NO
Class,net.sf.mpxj.mpp.Var2Data,4,0,17,2,22,0,16,223,2,29,43,NO
Abstract Class,net.sf.mpxj.mpp.VarDataFieldReader,4,3,4,1,4,0,2,67,1,0,9,NO
Public Class,net.sf.mpxj.mpp.View8,3,0,1,0,10,0,1,10,3,0,1,NO
Class,net.sf.mpxj.mpp.ViewFactory12,8,0,1,0,1,0,1,30,1,0,3,NO
Class,net.sf.mpxj.mpp.ViewFactory14,8,0,1,0,1,0,1,30,1,0,3,NO
Class,net.sf.mpxj.mpp.ViewFactory9,8,0,1,0,1,0,1,30,1,0,3,NO
Public Abstract Class,net.sf.mpxj.mpp.ViewStateReader,6,2,2,0,2,0,1,30,1,0,5,NO
Public Class,net.sf.mpxj.mpp.ViewStateReader12,3,0,1,0,3,0,0,15,2,0,2,NO
Public Class,net.sf.mpxj.mpp.ViewStateReader9,3,0,1,0,3,0,0,15,2,0,2,NO
Class,net.sf.mpxj.mpx.AccrueTypeUtility,2,0,1,0,2,1,1,24,1,0,5,NO
Class,net.sf.mpxj.mpx.ConstraintTypeUtility,2,0,1,0,2,1,1,20,1,0,4,NO
Class,net.sf.mpxj.mpx.DurationUtility,4,0,1,0,2,1,1,40,1,0,6,NO
Public Class,net.sf.mpxj.mpx.LocaleData,6,0,1,0,8,0,8,516,2,0,8,NO
Public Class,net.sf.mpxj.mpx.LocaleData_de,4,0,1,0,1,0,1,403,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_en,0,0,1,0,1,0,1,8,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_es,6,0,1,0,1,0,1,431,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_fr,6,0,1,0,1,0,1,427,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_it,6,0,1,0,1,0,1,427,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_pt,5,0,1,0,1,0,1,415,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_ru,6,0,1,0,1,0,1,418,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_sv,5,0,1,0,1,0,1,354,2,0,1,NO
Public Class,net.sf.mpxj.mpx.LocaleData_zh,6,0,1,0,1,0,1,427,2,0,1,NO
Class,net.sf.mpxj.mpx.LocaleUtility,8,0,1,0,3,1,2,42,1,0,3,NO
Class,net.sf.mpxj.mpx.MPXConstants,0,0,1,0,1,1,0,37,1,0,1,NO
Abstract Class,net.sf.mpxj.mpx.MPXJBaseFormat,0,2,4,1,8,0,3,43,3,50,7,NO
Public Class,net.sf.mpxj.mpx.MPXJDateFormat,0,0,2,0,10,0,2,19,4,0,3,NO
Public Class,net.sf.mpxj.mpx.MPXJFormats,10,0,18,11,18,7,11,591,1,88,106,NO
Public Class,net.sf.mpxj.mpx.MPXJNumberFormat,0,0,4,2,4,0,4,112,2,12,23,NO
Public Class,net.sf.mpxj.mpx.MPXJTimeFormat,0,0,1,0,9,0,1,10,4,0,1,NO
Public Class,net.sf.mpxj.mpx.MPXReader,48,0,26,18,36,20,7,1095,3,89,251,NO
Class,net.sf.mpxj.mpx.MPXResourceField,1,0,0,0,2,0,2,72,1,0,4,NO
Class,net.sf.mpxj.mpx.MPXTaskField,1,0,0,0,2,0,2,151,1,0,4,NO
Class,net.sf.mpxj.mpx.PriorityUtility,2,0,1,0,2,1,1,24,1,0,5,NO
Class,net.sf.mpxj.mpx.Record,18,0,28,4,28,1,26,428,1,62,68,NO
Class,net.sf.mpxj.mpx.RecurrenceUtility,8,0,1,0,12,2,10,196,1,0,26,NO
Class,net.sf.mpxj.mpx.RelationTypeUtility,2,0,1,0,2,1,1,25,1,0,5,NO
Class,net.sf.mpxj.mpx.ResourceModel,8,0,9,6,9,4,3,125,1,68,23,NO
Class,net.sf.mpxj.mpx.TaskModel,10,0,10,6,10,5,3,150,1,71,27,NO
Class,net.sf.mpxj.mpx.TimeUnitUtility,3,0,1,0,2,1,1,16,1,0,3,NO
Public Class,net.sf.mpxj.MPXJException,0,0,2,0,2,0,2,25,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.DatatypeConverter,25,0,0,0,79,3,76,1149,1,0,256,NO
Public Class,net.sf.mpxj.mspdi.MSPDITimephasedWorkNormaliser,7,0,5,0,8,4,1,183,2,0,25,NO
Class,net.sf.mpxj.mspdi.NamespaceFilter,0,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter10,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter11,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter12,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter13,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter14,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter15,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter16,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter17,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter2,0,0,2,0,2,0,2,15,2,0,3,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter23,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter24,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter3,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter5,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter6,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter7,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter8,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.Adapter9,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.mspdi.schema.ObjectFactory,52,0,53,0,53,0,53,214,1,0,53,NO
Public Class,net.sf.mpxj.mspdi.schema.Project,18,0,150,75,150,0,150,7205,1,98,150,NO
Class,net.sf.mpxj.mspdi.XsdDuration,2,0,11,7,11,1,8,329,1,59,53,NO
Public Class,net.sf.mpxj.phoenix.PhoenixInputStream,1,0,7,2,7,3,4,66,2,64,10,NO
Public Class,net.sf.mpxj.phoenix.PhoenixReader,47,0,30,8,38,27,2,552,3,89,87,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter1,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter2,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter3,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter4,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter5,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter6,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter7,2,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter8,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.Adapter9,1,0,2,0,2,0,2,11,2,0,2,NO
Public Class,net.sf.mpxj.phoenix.schema.ObjectFactory,55,0,56,0,56,0,56,226,1,0,56,NO
Public Class,net.sf.mpxj.phoenix.schema.Project,5,0,14,7,14,0,14,3059,1,85,14,NO
Public Class,net.sf.mpxj.phoenix.SkipNulInputStream,0,0,2,1,2,0,2,19,2,0,4,NO
Public Class,net.sf.mpxj.planner.PlannerReader,45,0,26,6,34,24,2,629,3,88,102,NO
Public Class,net.sf.mpxj.planner.PlannerWriter,44,0,26,7,28,23,3,558,2,83,81,NO
Public Class,net.sf.mpxj.planner.schema.Allocations,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.Calendars,1,0,3,2,3,0,3,21,1,50,4,NO
Public Class,net.sf.mpxj.planner.schema.Days,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.DayTypes,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.OverriddenDayTypes,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.Phases,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.Predecessors,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.Properties,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.Resources,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.schema.Tasks,0,0,1,1,1,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.planner.Sequence,0,0,2,1,2,0,2,12,1,0,2,NO
Class,net.sf.mpxj.primavera.ActivitySorter,2,0,2,2,2,0,2,41,1,50,4,NO
Public Abstract Class,net.sf.mpxj.primavera.common.AbstractColumn,0,7,2,2,2,0,2,14,1,25,2,NO
Public Abstract Class,net.sf.mpxj.primavera.common.AbstractIntColumn,0,3,2,0,4,0,2,18,2,0,3,NO
Public Abstract Class,net.sf.mpxj.primavera.common.AbstractShortColumn,0,8,2,0,4,0,1,18,2,0,3,NO
Public Class,net.sf.mpxj.primavera.common.AbstractWbsFormat,0,2,5,3,5,1,4,55,1,53,10,NO
Public Class,net.sf.mpxj.primavera.common.Blast,1,0,3,0,4,3,1,406,1,0,41,NO
Public Class,net.sf.mpxj.primavera.common.ByteColumn,0,0,2,0,4,0,2,18,2,0,3,NO
Class,net.sf.mpxj.primavera.common.Huffman,0,0,1,2,1,0,1,10,1,0,1,NO
Public Class,net.sf.mpxj.primavera.common.IntColumn,0,0,2,0,6,0,2,11,3,0,2,NO
Public Class,net.sf.mpxj.primavera.common.MapRow,3,0,10,1,10,0,10,50,1,70,11,NO
Public Class,net.sf.mpxj.primavera.common.ShortColumn,0,0,2,0,6,0,2,11,3,0,2,NO
Public Class,net.sf.mpxj.primavera.common.StringColumn,0,0,2,1,4,0,2,24,2,0,4,NO
Public Class,net.sf.mpxj.primavera.common.Table,1,0,3,2,3,0,3,42,1,33,7,NO
Public Class,net.sf.mpxj.primavera.common.TableDefinition,2,0,7,5,7,0,7,40,1,71,7,NO
Public Class,net.sf.mpxj.primavera.DatatypeConverter,0,0,0,0,6,0,6,97,1,0,18,NO
Public Class,net.sf.mpxj.primavera.ExternalRelation,4,0,9,6,9,0,9,63,1,74,11,NO
Class,net.sf.mpxj.primavera.MapRow,5,1,11,1,11,2,9,97,1,81,20,NO
Class,net.sf.mpxj.primavera.NamespaceFilter,0,0,2,2,2,0,2,31,2,25,5,NO
Class,net.sf.mpxj.primavera.p3.BtrieveDateColumn,1,0,2,0,4,0,2,29,2,0,3,NO
Class,net.sf.mpxj.primavera.p3.DatabaseReader,14,0,1,0,1,0,1,431,1,0,5,NO
Class,net.sf.mpxj.primavera.p3.DateColumn,2,0,2,0,4,0,2,42,2,0,6,NO
Class,net.sf.mpxj.primavera.p3.DurationColumn,2,0,2,0,6,0,2,11,3,0,2,NO
Public Class,net.sf.mpxj.primavera.p3.P3DatabaseReader,27,0,14,8,27,13,6,432,3,77,63,NO
Public Class,net.sf.mpxj.primavera.p3.P3PRXFileReader,8,0,5,0,13,3,2,87,3,0,13,NO
Class,net.sf.mpxj.primavera.p3.P3WbsFormat,1,0,1,0,6,0,1,18,2,0,3,NO
Class,net.sf.mpxj.primavera.p3.PercentColumn,0,0,2,0,6,0,2,11,3,0,2,NO
Class,net.sf.mpxj.primavera.p3.RelationTypeColumn,1,0,2,0,6,0,2,28,3,0,4,NO
Class,net.sf.mpxj.primavera.p3.TableReader,5,0,5,1,5,3,2,79,1,40,14,NO
Public Class,net.sf.mpxj.primavera.PrimaveraDatabaseFileReader,5,0,5,1,13,1,4,75,3,60,8,NO
Class,net.sf.mpxj.primavera.PrimaveraInputStreamReader,0,0,4,0,5,2,3,43,2,0,9,NO
Class,net.sf.mpxj.primavera.Record,0,0,12,3,13,4,6,153,1,74,32,NO
Class,net.sf.mpxj.primavera.ResultSetRow,1,0,2,0,13,1,1,106,2,0,28,NO
Public Class,net.sf.mpxj.primavera.schema.CodeAssignmentType,0,0,4,2,4,0,4,21,1,50,4,NO
Public Class,net.sf.mpxj.primavera.schema.GatewayDeploymentType,0,0,8,4,8,0,8,39,1,75,8,NO
Public Class,net.sf.mpxj.primavera.schema.GlobalPrivilegesType,0,0,126,63,126,0,126,570,1,98,126,NO
Public Class,net.sf.mpxj.primavera.schema.GlobalReplaceType,0,0,20,10,20,0,20,93,1,90,20,NO
Public Class,net.sf.mpxj.primavera.schema.ImportOptionsTemplateType,0,0,8,4,8,0,8,39,1,75,8,NO
Public Class,net.sf.mpxj.primavera.schema.PortfolioTeamMemberType,0,0,6,3,6,0,6,30,1,66,6,NO
Public Class,net.sf.mpxj.primavera.schema.ProjectDeploymentType,0,0,10,5,10,0,10,48,1,80,10,NO
Public Class,net.sf.mpxj.primavera.schema.ProjectListType,0,0,1,1,1,0,1,90,1,0,2,NO
Public Class,net.sf.mpxj.primavera.schema.ProjectPrivilegesType,0,0,110,55,110,0,110,498,1,98,110,NO
Class,net.sf.mpxj.primavera.suretrak.AnnualColumn,1,0,2,0,6,0,2,12,3,0,2,NO
Class,net.sf.mpxj.primavera.suretrak.DatabaseReader,15,0,1,0,1,0,1,112,1,0,5,NO
Class,net.sf.mpxj.primavera.suretrak.DateInDaysColumn,1,0,2,0,6,0,2,18,3,0,3,NO
Class,net.sf.mpxj.primavera.suretrak.DateInHoursColumn,1,0,2,0,6,0,2,13,3,0,3,NO
Class,net.sf.mpxj.primavera.suretrak.DurationColumn,2,0,2,0,6,0,2,11,3,0,2,NO
Class,net.sf.mpxj.primavera.suretrak.PercentColumn,0,0,2,0,6,0,2,11,3,0,2,NO
Class,net.sf.mpxj.primavera.suretrak.RawColumn,0,0,2,1,4,0,2,15,2,0,2,NO
Class,net.sf.mpxj.primavera.suretrak.RelationTypeColumn,1,0,2,0,6,0,2,28,3,0,4,NO
Public Class,net.sf.mpxj.primavera.suretrak.SureTrakDatabaseReader,35,0,18,10,31,17,6,534,3,80,75,NO
Public Class,net.sf.mpxj.primavera.suretrak.SureTrakSTXFileReader,7,0,5,0,13,3,2,79,3,0,11,NO
Public Class,net.sf.mpxj.primavera.suretrak.SureTrakWbsFormat,1,0,1,0,6,0,1,19,2,0,3,NO
Class,net.sf.mpxj.primavera.suretrak.TableReader,4,0,5,1,5,3,2,70,1,40,12,NO
Class,net.sf.mpxj.primavera.UserFieldCounters,2,0,4,2,4,0,4,37,1,37,7,NO
Class,net.sf.mpxj.primavera.WbsRowComparatorPMXML,2,0,1,0,1,0,1,16,1,0,2,NO
Class,net.sf.mpxj.primavera.WbsRowComparatorXER,2,0,1,0,1,0,1,16,1,0,2,NO
Public Class,net.sf.mpxj.Priority,0,0,3,1,4,1,3,59,1,25,6,NO
Public Class,net.sf.mpxj.ProjectCalendar,16,0,61,18,83,16,43,1216,2,94,206,NO
Public Class,net.sf.mpxj.ProjectCalendarContainer,6,0,6,0,23,0,6,67,4,0,10,NO
Public Abstract Class,net.sf.mpxj.ProjectCalendarDateRanges,1,2,5,1,5,0,5,33,1,0,6,NO
Public Class,net.sf.mpxj.ProjectCalendarException,3,0,11,4,16,0,10,77,2,70,17,NO
Public Class,net.sf.mpxj.ProjectCalendarHours,3,0,5,2,10,0,4,37,2,50,7,NO
Public Class,net.sf.mpxj.ProjectCalendarWeek,6,1,22,5,22,0,21,169,1,83,36,NO
Class,net.sf.mpxj.projectcommander.Block,0,0,5,3,5,0,5,32,1,60,6,NO
Class,net.sf.mpxj.projectcommander.BlockPattern,2,0,8,3,8,0,8,40,1,66,9,NO
Class,net.sf.mpxj.projectcommander.BlockReference,1,0,4,2,4,0,4,22,1,25,4,NO
Class,net.sf.mpxj.projectcommander.DatatypeConverter,4,0,0,0,12,0,12,116,1,0,23,NO
Class,net.sf.mpxj.projectcommander.ProjectCommanderData,7,0,34,5,34,32,2,628,1,82,95,NO
Public Class,net.sf.mpxj.projectcommander.ProjectCommanderReader,24,0,24,6,32,22,2,396,3,80,74,NO
Public Class,net.sf.mpxj.ProjectConfig,6,0,30,16,30,0,29,170,1,93,38,NO
Class,net.sf.mpxj.ProjectEntity,1,4,2,1,2,0,1,12,1,0,2,NO
Public Class,net.sf.mpxj.ProjectFile,25,0,39,18,39,0,39,268,1,94,57,NO
Public Class,net.sf.mpxj.projectlibre.ProjectLibreReader,6,0,3,1,11,0,3,31,3,33,5,NO
Public Class,net.sf.mpxj.projectlibre.SearchableInputStream,0,0,3,4,3,0,3,52,2,41,8,NO
Public Class,net.sf.mpxj.Rate,2,0,8,2,8,0,8,52,1,25,10,NO
Public Abstract Class,net.sf.mpxj.reader.AbstractProjectFileReader,4,8,4,0,8,0,4,45,2,0,6,NO
Public Abstract Class,net.sf.mpxj.reader.AbstractProjectReader,3,4,4,1,4,0,2,26,1,25,7,NO
Public Abstract Class,net.sf.mpxj.reader.AbstractProjectStreamReader,3,20,4,0,8,0,4,49,2,0,6,NO
Public Class,net.sf.mpxj.reader.ProjectReaderUtility,14,0,1,0,3,1,2,50,1,0,6,NO
Public Class,net.sf.mpxj.reader.UniversalProjectReader,35,0,26,3,30,20,6,682,2,79,93,NO
Public Class,net.sf.mpxj.RecurringData,4,1,40,11,40,12,28,521,1,89,94,NO
Public Class,net.sf.mpxj.RecurringTask,1,0,3,1,43,0,3,25,2,0,4,NO
Public Class,net.sf.mpxj.Relation,4,0,8,5,8,0,8,51,1,65,10,NO
Public Class,net.sf.mpxj.ResourceAssignmentWorkgroupFields,0,0,12,6,12,0,12,58,1,83,12,NO
Public Class,net.sf.mpxj.sage.SageReader,9,0,13,3,21,11,2,214,3,82,33,NO
Public Class,net.sf.mpxj.sample.HexDump,1,0,0,0,2,1,1,36,1,0,4,NO
Public Class,net.sf.mpxj.sample.MppDump,0,0,0,0,5,4,1,177,1,0,24,NO
Public Class,net.sf.mpxj.sample.MpxjBatchConvert,1,0,0,0,1,0,1,47,1,0,5,NO
Public Class,net.sf.mpxj.sample.MpxjConvert,6,0,2,0,3,1,2,51,1,0,6,NO
Public Class,net.sf.mpxj.sample.MpxjCreate,15,0,0,0,2,1,1,88,1,0,4,NO
