Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,Alter
Public Class,com.logicaldoc.gui.frontend.client.security.GroupUsersPanel,5,0,3,2,3,1,2,139,3,33,4,YES
Public Class,com.logicaldoc.gui.frontend.client.security.ldap.LDAPBrowser,8,0,6,8,6,2,4,156,2,70,10,NO
Public Class,com.logicaldoc.gui.frontend.client.security.ldap.LDAPServerDetailsPanel,7,0,1,4,1,0,1,248,3,25,6,YES
Public Class,com.logicaldoc.gui.frontend.client.security.ldap.LDAPServersPanel,9,0,7,3,8,1,6,183,2,47,10,NO
Public Class,com.logicaldoc.gui.frontend.client.security.MenuRightsPanel,8,0,5,2,5,1,4,151,2,50,6,YES
Public Class,com.logicaldoc.gui.frontend.client.security.MenusPanel,8,0,3,4,3,0,3,84,3,41,6,NO
Public Class,com.logicaldoc.gui.frontend.client.security.SecurityMenu,4,0,1,0,1,0,1,145,2,0,13,NO
Public Class,com.logicaldoc.gui.frontend.client.security.SecuritySettingsPanel,6,0,3,4,4,1,2,158,3,41,10,YES
Public Class,com.logicaldoc.gui.frontend.client.security.SingleSignonPanel,7,0,3,0,3,1,1,115,2,0,13,NO
Public Class,com.logicaldoc.gui.frontend.client.security.twofactorsauth.GoogleAuthenticatorSetup,9,0,2,0,5,1,1,55,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.security.twofactorsauth.TwoFactorsAuthenticationDialog,3,0,1,0,1,0,1,37,2,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.security.twofactorsauth.TwoFactorsAuthenticationPanel,3,0,6,4,6,0,6,62,2,62,9,NO
Public Class,com.logicaldoc.gui.frontend.client.security.twofactorsauth.TwoFactorsAuthenticationSettings,9,0,2,1,3,1,1,93,2,50,5,NO
Public Class,com.logicaldoc.gui.frontend.client.security.twofactorsauth.TwoFactorsAuthenticationSetup,0,2,3,2,3,0,3,12,2,66,3,NO
Public Class,com.logicaldoc.gui.frontend.client.security.twofactorsauth.YubiKeySetup,7,0,2,3,5,1,1,44,2,33,2,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.ReplicateUserSettings,3,0,1,0,1,0,1,49,3,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.SetPassword,4,0,1,0,1,0,1,75,2,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.UserDetailsPanel,16,0,8,13,8,2,6,216,2,71,34,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.UserHistoryPanel,3,0,2,1,2,0,2,24,3,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.UserInterfacePanel,5,0,3,5,3,0,2,130,3,33,14,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.UserPropertiesPanel,8,0,4,7,4,1,2,213,2,42,32,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.UserQuotaPanel,3,0,3,4,3,1,1,55,3,33,10,NO
Public Class,com.logicaldoc.gui.frontend.client.security.user.UsersPanel,12,0,6,3,7,1,4,276,2,55,16,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationRoutineDetailsPanel,9,0,7,7,7,2,5,114,2,65,14,NO
Public Abstract Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationRoutineDetailsTab,1,2,3,2,3,0,3,14,3,33,3,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationRoutineParametersPanel,2,0,2,1,5,0,2,13,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationRoutineProperties,3,0,3,2,6,1,1,49,2,33,5,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationRoutinesPanel,7,0,7,3,7,1,6,162,3,47,9,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationSettingsPanel,3,0,1,0,2,0,1,9,3,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationTriggerDetailsPanel,8,0,7,5,7,2,5,96,2,62,11,NO
Public Abstract Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationTriggerDetailsTab,1,1,3,2,3,0,3,14,2,33,3,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationTriggerProperties,5,0,3,3,6,1,1,101,2,22,11,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.automation.AutomationTriggersPanel,11,0,8,5,8,1,7,221,2,62,16,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.comparators.ComparatorAssociationsDialog,3,0,3,4,3,1,1,82,3,33,9,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.comparators.ComparatorsPanel,9,0,7,2,9,7,1,338,3,56,20,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.gui.DashletEditor,4,0,3,5,3,2,1,87,2,33,6,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.gui.DashletsPanel,6,0,7,5,7,4,3,209,2,74,8,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.gui.GUIGridsPanel,8,0,5,2,5,3,2,228,3,60,19,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.gui.GUILanguagesPanel,4,0,3,1,3,1,2,86,3,33,5,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.gui.GUISettingsPanel,11,0,3,1,4,1,1,440,3,66,69,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.KeystorePanel,2,0,1,0,2,0,1,6,3,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.messages.MessageTemplateEditor,2,0,2,2,2,1,1,60,3,0,2,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.messages.MessageTemplatesPanel,7,0,6,4,6,4,2,239,2,66,8,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.messages.OutgoingEmailPanel,4,0,1,2,2,0,1,128,3,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.OCRSettingsPanel,11,0,4,2,5,3,1,245,2,50,41,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.ParametersPanel,5,0,1,2,2,0,1,53,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.QuotaPanel,6,0,2,2,3,1,1,45,3,50,2,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.RepositoriesPanel,7,0,3,1,4,1,2,68,2,33,5,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.SearchIndexCheckStatus,1,0,1,0,1,0,1,22,2,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.settings.SearchIndexingPanel,17,0,12,9,13,10,2,780,2,87,18,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.SettingsMenu,4,0,1,0,1,0,1,191,2,0,16,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.StoragesPanel,11,0,6,1,7,5,2,263,2,42,19,YES
Public Class,com.logicaldoc.gui.frontend.client.settings.VIASettingsPanel,7,0,6,5,7,1,2,214,3,73,16,NO
Public Class,com.logicaldoc.gui.frontend.client.sharefile.ShareFileDialog,8,0,3,2,3,2,1,109,2,33,8,YES
Public Class,com.logicaldoc.gui.frontend.client.sharefile.ShareFileSettings,6,0,2,2,2,0,2,59,3,25,3,YES
Public Class,com.logicaldoc.gui.frontend.client.sharefile.ShareFileTree,2,0,2,0,2,0,1,37,3,0,4,NO
Public Class,com.logicaldoc.gui.frontend.client.subscription.PersonalSubscriptions,4,0,3,2,3,2,1,166,2,33,6,NO
Public Class,com.logicaldoc.gui.frontend.client.subscription.SubscriptionDialog,2,0,2,0,2,0,2,208,2,0,14,NO
Public Class,com.logicaldoc.gui.frontend.client.system.BrandingPanel,6,0,3,2,4,2,1,48,2,50,3,NO
Public Class,com.logicaldoc.gui.frontend.client.system.ChannelsPanel,3,0,2,1,2,0,2,39,2,50,2,NO
Public Class,com.logicaldoc.gui.frontend.client.system.ClusteringPanel,5,0,1,1,2,0,1,68,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.system.GeneralPanel,8,0,2,0,3,0,2,29,2,0,5,NO
Public Class,com.logicaldoc.gui.frontend.client.system.LogPanel,1,0,2,1,2,0,2,43,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.system.PluginsPanel,4,0,2,0,2,0,2,38,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.system.ProgressCanvas,1,0,2,1,2,0,2,30,2,50,3,NO
Public Class,com.logicaldoc.gui.frontend.client.system.RunLevelPanel,8,0,4,2,4,1,2,121,2,50,5,NO
Public Class,com.logicaldoc.gui.frontend.client.system.ScopedPropertiesPanel,3,0,3,1,3,1,2,127,2,33,5,NO
Public Class,com.logicaldoc.gui.frontend.client.system.SessionsPanel,6,0,3,1,3,1,2,129,2,33,5,YES
Public Class,com.logicaldoc.gui.frontend.client.system.stats.StatsPanel,4,0,2,0,2,0,2,23,3,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.system.stats.StatsPie,6,0,2,0,2,1,1,122,2,0,19,NO
Public Class,com.logicaldoc.gui.frontend.client.system.SystemMenu,8,0,2,0,2,1,1,271,3,0,18,NO
Public Class,com.logicaldoc.gui.frontend.client.system.task.TaskDetailPanel,13,0,7,9,7,1,6,129,2,69,17,NO
Public Class,com.logicaldoc.gui.frontend.client.system.task.TaskNotificationPanel,5,0,3,3,3,0,2,56,2,22,8,YES
Public Class,com.logicaldoc.gui.frontend.client.system.task.TaskSchedulingPanel,4,0,3,14,3,1,1,186,2,54,13,NO
Public Class,com.logicaldoc.gui.frontend.client.system.task.TasksPanel,6,0,8,6,9,2,6,340,2,75,13,NO
Public Class,com.logicaldoc.gui.frontend.client.system.update.PatchPanel,14,0,8,5,8,6,2,316,2,82,14,NO
Public Class,com.logicaldoc.gui.frontend.client.system.update.UpdateAndPatchPanel,3,0,2,0,3,0,2,12,2,0,2,YES
Public Class,com.logicaldoc.gui.frontend.client.system.update.UpdatePanel,11,0,5,2,5,3,2,197,2,90,6,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.BrandingPackageUploader,8,0,2,6,2,0,2,103,2,50,2,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.ImageUploader,8,0,2,7,2,0,2,105,2,50,2,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.KeystoreUploader,10,0,3,7,3,1,2,107,2,42,8,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.SetAdminPassword,3,0,1,0,1,0,1,60,3,0,1,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.TenantBrandingPanel,6,0,7,8,7,2,4,344,2,58,28,YES
Public Class,com.logicaldoc.gui.frontend.client.tenant.TenantDetailsPanel,13,0,9,11,9,4,5,170,2,75,25,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.TenantKeystorePanel,9,0,7,6,7,0,5,278,2,69,19,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.TenantPropertiesPanel,5,0,3,6,3,0,2,114,2,38,19,NO
Public Class,com.logicaldoc.gui.frontend.client.tenant.TenantQuotaPanel,5,0,3,6,3,0,3,144,2,33,22,YES
Public Class,com.logicaldoc.gui.frontend.client.tenant.TenantsPanel,13,0,6,3,7,1,5,192,2,61,10,NO
Public Class,com.logicaldoc.gui.frontend.client.textcontent.TextContentCreate,7,0,2,2,2,0,2,57,2,25,6,NO
Public Class,com.logicaldoc.gui.frontend.client.textcontent.TextContentEditor,6,0,4,3,4,3,1,122,2,41,8,NO
Public Class,com.logicaldoc.gui.frontend.client.webcontent.WebcontentCreate,8,0,2,2,2,0,2,68,2,25,5,NO
Public Class,com.logicaldoc.gui.frontend.client.webcontent.WebcontentEditor,6,0,3,3,3,2,1,68,2,33,5,NO
Public Class,com.logicaldoc.gui.frontend.client.workflow.TaskDetailsDialog,18,0,12,23,12,7,4,754,2,82,37,YES
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowCompletionWindow,3,0,1,0,1,0,1,11,2,0,1,YES
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowDashboard,5,0,3,6,4,0,4,84,2,67,11,NO
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowHistoriesPanel,7,0,9,4,9,1,8,152,3,55,14,YES
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowHistoryDialog,8,0,6,5,6,3,3,205,2,60,9,YES
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowNoteEditor,7,0,2,4,2,1,1,48,2,12,3,YES
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowPortlet,8,0,4,4,4,1,3,166,2,56,14,YES
Public Class,com.logicaldoc.gui.frontend.client.workflow.WorkflowTriggersPanel,3,0,5,4,5,2,2,186,2,80,5,YES
Public Class,com.logicaldoc.gui.frontend.client.zoho.ZohoCheckin,8,0,2,2,2,0,2,56,2,25,3,NO
Public Class,com.logicaldoc.gui.frontend.client.zoho.ZohoDialog,8,0,3,2,3,2,1,115,2,33,9,NO
Public Class,com.logicaldoc.gui.frontend.client.zoho.ZohoEditor,5,0,3,2,3,2,1,111,2,16,4,NO
Public Class,com.logicaldoc.gui.frontend.client.zoho.ZohoSettings,5,0,2,1,2,0,2,49,2,0,2,NO
Public Class,com.logicaldoc.gui.frontend.client.zoho.ZohoTree,2,0,2,0,2,0,1,37,2,0,4,NO
Public Class,com.logicaldoc.gui.login.client.ChangePassword,4,0,1,1,1,0,1,92,2,100,1,NO
Public Class,com.logicaldoc.gui.login.client.Login,6,0,3,1,5,1,4,54,2,62,5,NO
Public Class,com.logicaldoc.gui.login.client.LoginPanel,16,1,8,9,9,0,2,389,2,71,45,NO
Public Class,com.logicaldoc.gui.login.client.MobileLoginPanel,1,0,3,0,12,0,1,11,2,0,3,NO
Public Class,com.logicaldoc.gui.login.client.ResetPassword,4,0,1,3,1,0,1,60,2,33,1,NO
Public Class,com.logicaldoc.gui.setup.client.Setup,14,0,6,6,7,5,2,312,1,72,18,NO
Public Class,com.logicaldoc.gui.setup.client.SetupInfo,0,0,28,14,28,0,28,100,2,92,28,NO
Public Class,com.logicaldoc.i18n.DetectDuplicates,0,0,0,0,1,0,1,35,3,0,8,NO
Public Class,com.logicaldoc.i18n.I18N,0,0,1,1,9,1,8,77,2,88,21,NO
Public Class,com.logicaldoc.i18n.OrderedProperties,0,0,2,0,2,1,1,36,1,0,6,NO
Public Class,com.logicaldoc.i18n.PurifyRB,1,0,0,0,3,1,2,90,1,0,17,NO
Public Class,com.logicaldoc.util.Base64Coder,0,0,1,1,12,1,11,128,1,100,30,NO
Public Class,com.logicaldoc.util.cache.CacheConfigurator,1,0,8,1,8,1,7,51,1,25,13,NO
Public Class,com.logicaldoc.util.charset.CharsetDetector,47,0,12,9,14,2,12,223,2,85,37,NO
Public Class,com.logicaldoc.util.charset.CharsetMatch,2,0,9,5,9,0,8,75,1,68,17,NO
Abstract Class,com.logicaldoc.util.charset.CharsetRecog_2022,0,3,1,0,4,0,0,93,1,0,11,NO
Abstract Class,com.logicaldoc.util.charset.CharsetRecog_mbcs,2,4,3,0,6,0,0,316,1,0,12,NO
Abstract Class,com.logicaldoc.util.charset.CharsetRecog_sbcs,2,12,4,1,7,0,0,1083,1,50,2,NO
Abstract Class,com.logicaldoc.util.charset.CharsetRecog_Unicode,1,3,2,0,5,0,0,102,1,0,0,NO
Class,com.logicaldoc.util.charset.CharsetRecog_UTF8,1,0,2,0,5,0,0,66,2,0,19,NO
Abstract Class,com.logicaldoc.util.charset.CharsetRecognizer,1,5,3,0,3,0,1,8,2,0,1,NO
Public Class,com.logicaldoc.util.charset.CharSetTest,0,0,0,0,2,1,1,14,2,0,2,NO
Public Class,com.logicaldoc.util.CollectionUtil,0,0,0,0,2,0,2,14,2,0,4,NO
Public Class,com.logicaldoc.util.concurrency.NamedThreadFactory,0,0,2,2,2,0,2,12,2,25,2,NO
Public Class,com.logicaldoc.util.config.ContextConfigurator,1,0,13,1,13,0,11,127,1,38,36,NO
Public Class,com.logicaldoc.util.config.ContextConfiguratorTest,2,0,3,1,3,0,3,14,1,33,3,NO
Public Class,com.logicaldoc.util.config.ContextProperties,0,0,25,3,29,2,22,230,1,80,60,NO
Public Class,com.logicaldoc.util.config.LoggingConfigurator,1,0,12,1,12,0,12,147,1,25,36,NO
Public Class,com.logicaldoc.util.config.LoggingConfiguratorTest,1,0,3,0,3,0,3,13,1,0,3,NO
Public Class,com.logicaldoc.util.config.OrderedProperties,0,1,4,0,4,1,3,49,1,0,9,NO
Public Class,com.logicaldoc.util.config.WebConfigurator,1,0,18,0,40,1,17,336,3,0,52,NO
Public Class,com.logicaldoc.util.config.WebConfiguratorTest,2,0,4,1,4,0,4,20,1,25,4,NO
Public Class,com.logicaldoc.util.config.XMLBean,0,1,22,4,22,2,20,217,1,71,48,NO
Public Class,com.logicaldoc.util.Context,3,0,12,0,17,3,14,104,2,72,30,NO
Public Class,com.logicaldoc.util.crypt.CryptUtil,2,0,6,3,11,1,10,174,2,47,34,NO
Public Class,com.logicaldoc.util.crypt.CryptUtilTest,3,0,3,0,3,0,3,23,1,0,3,NO
Public Abstract Class,com.logicaldoc.util.csv.CSVFile,0,2,7,2,7,0,7,27,1,71,7,NO
Public Class,com.logicaldoc.util.csv.CSVFileReader,0,0,7,1,14,0,5,72,1,28,17,NO
Public Class,com.logicaldoc.util.csv.CSVFileWriter,0,0,8,1,15,0,8,47,1,0,10,NO
Public Class,com.logicaldoc.util.dbinit.DBInit,1,1,16,7,16,1,13,127,1,75,30,YES
Public Class,com.logicaldoc.util.dbinit.DBInitTest,1,0,3,1,3,0,3,18,1,33,3,NO
Public Class,com.logicaldoc.util.Encodings,0,0,0,0,2,0,2,16,2,0,3,NO
Public Abstract Class,com.logicaldoc.util.event.SystemEvent,1,0,3,1,3,0,3,12,2,0,3,NO
Public Class,com.logicaldoc.util.exec.Exec,4,0,0,0,7,0,7,136,1,57,25,YES
Public Class,com.logicaldoc.util.exec.JavaLauncher,0,0,0,0,5,1,4,91,2,30,16,NO
Public Class,com.logicaldoc.util.exec.PrivilegedRunner,0,0,6,0,9,1,5,77,1,0,15,NO
Public Class,com.logicaldoc.util.exec.StreamEater,0,0,3,3,3,0,3,39,1,33,8,NO
Public Class,com.logicaldoc.util.exec.StreamGobbler,0,0,2,1,2,0,2,21,1,25,4,NO
Public Class,com.logicaldoc.util.exec.WinUtil,0,0,0,0,3,0,3,35,1,0,9,NO
Public Class,com.logicaldoc.util.exec.Worker,0,0,3,2,3,0,3,17,1,33,4,NO
Public Class,com.logicaldoc.util.html.HTMLColor,0,0,0,0,3,0,3,44,1,66,7,NO
Public Class,com.logicaldoc.util.html.HTMLSanitizer,0,0,0,0,3,0,3,22,2,0,3,NO
Public Class,com.logicaldoc.util.http.EasyX509TrustManager,0,0,3,0,3,0,3,12,1,0,3,NO
Public Class,com.logicaldoc.util.http.FileBodyCounter,1,0,4,2,4,0,4,28,2,62,4,NO
Public Class,com.logicaldoc.util.http.HttpBasicAuthenticationHeader,0,0,0,0,4,0,4,29,1,0,5,NO
Public Class,com.logicaldoc.util.http.HttpUpload,4,0,10,4,11,0,11,87,1,72,17,NO
Public Class,com.logicaldoc.util.http.HttpUtil,2,0,0,0,6,1,5,88,1,0,19,NO
Public Class,com.logicaldoc.util.http.UrlUtil,0,0,0,0,3,0,3,43,2,0,9,NO
Public Class,com.logicaldoc.util.io.AutoDeleteInputStream,1,0,14,2,14,0,14,51,1,39,15,NO
Public Class,com.logicaldoc.util.io.AutoDeleteZipInputStream,1,0,2,1,17,0,2,11,1,0,3,NO
Public Class,com.logicaldoc.util.io.FileUtil,1,0,0,0,35,4,31,568,1,71,133,YES
Public Class,com.logicaldoc.util.io.FileUtilTest,1,0,3,0,3,0,3,11,1,0,3,NO
Public Class,com.logicaldoc.util.io.IOUtil,1,0,0,0,5,0,5,45,2,0,12,NO
Public Class,com.logicaldoc.util.io.JarUtil,0,0,0,0,3,1,2,71,3,33,15,NO
Public Class,com.logicaldoc.util.io.LimitedInputStream,0,0,7,2,14,2,11,114,1,67,29,NO
Public Class,com.logicaldoc.util.io.NetUtil,0,0,0,0,1,0,1,30,1,0,7,NO
Public Class,com.logicaldoc.util.io.P7M,0,0,11,3,11,0,11,68,1,72,15,NO
Public Class,com.logicaldoc.util.io.ResourceUtil,1,0,0,0,3,0,3,49,1,0,10,NO
Public Class,com.logicaldoc.util.io.ResourceUtilTest,1,0,3,0,3,0,3,12,2,0,3,NO
Public Class,com.logicaldoc.util.io.ZipInputStream,0,1,15,1,15,0,14,49,1,13,15,NO
Public Class,com.logicaldoc.util.io.ZipUtil,1,0,14,1,16,3,13,177,1,75,37,NO
Public Class,com.logicaldoc.util.io.ZipUtilTest,2,0,6,0,6,0,6,55,1,0,9,NO
Public Class,com.logicaldoc.util.LocaleUtil,0,0,0,0,1,0,1,17,1,0,4,NO
Public Class,com.logicaldoc.util.MimeType,0,0,1,0,3,1,2,24,2,66,7,NO
Public Class,com.logicaldoc.util.plugin.DefaultPluginRegistry,0,0,1,0,15,0,0,28,1,0,6,NO
Public Abstract Class,com.logicaldoc.util.plugin.LogicalDOCPlugin,2,6,16,1,16,2,5,86,1,81,23,NO
Public Abstract Class,com.logicaldoc.util.plugin.PluginRegistry,3,1,10,2,14,0,12,181,1,87,34,NO
Public Class,com.logicaldoc.util.rss.Feed,1,0,9,7,9,0,9,42,1,69,9,NO
Public Class,com.logicaldoc.util.rss.FeedMessage,0,0,15,7,15,0,15,54,2,83,15,NO
Public Class,com.logicaldoc.util.rss.FeedParser,3,0,3,1,4,1,3,157,2,50,31,NO
Public Class,com.logicaldoc.util.rss.ReadTest,3,0,0,0,1,0,1,13,1,0,2,NO
Public Class,com.logicaldoc.util.security.DummyHostnameVerifier,0,0,1,0,1,0,1,5,1,0,1,NO
Public Class,com.logicaldoc.util.security.DummySSLSocketFactory,1,0,8,1,9,0,9,39,1,11,11,NO
Class,com.logicaldoc.util.security.DummyTrustManager,0,0,5,0,5,0,5,21,1,0,7,NO
Public Class,com.logicaldoc.util.security.InstallCert,1,0,0,0,2,1,1,127,1,0,13,NO
Public Class,com.logicaldoc.util.security.PasswordGenerator,0,0,0,0,3,0,3,34,1,66,6,NO
Public Class,com.logicaldoc.util.security.StringEncrypter,1,0,4,3,6,1,5,79,2,50,19,NO
Public Class,com.logicaldoc.util.SnippetStripper,0,0,0,0,1,0,1,15,1,0,1,NO
Public Class,com.logicaldoc.util.SoftwareVersion,0,0,4,1,4,0,4,39,1,50,15,NO
Public Class,com.logicaldoc.util.spring.PropertiesPlaceHolder,1,0,3,0,3,1,1,51,1,66,10,NO
Public Class,com.logicaldoc.util.sql.SqlUtil,0,0,1,0,2,0,2,10,1,0,3,NO
Public Class,com.logicaldoc.util.StringUtil,0,0,0,0,10,0,10,105,1,0,32,NO
Public Class,com.logicaldoc.util.StringUtilTest,2,0,1,0,1,0,1,17,1,0,1,NO
Public Class,com.logicaldoc.util.SystemUtil,0,0,0,0,11,0,11,120,2,81,27,NO
Public Class,com.logicaldoc.util.TagUtil,1,0,0,0,2,0,2,43,1,0,11,NO
Public Class,com.logicaldoc.util.TagUtilTest,1,0,1,0,1,0,1,15,1,0,1,NO
Public Class,com.logicaldoc.util.time.TimeDiff,1,0,0,0,6,0,6,77,1,0,9,NO
Public Class,com.logicaldoc.util.UtilWorkbench,1,0,0,0,1,0,1,4,1,0,1,YES
Public Abstract Class,com.logicaldoc.web.AbstractWebappTCase,11,6,7,7,7,3,2,95,1,71,14,NO
Public Class,com.logicaldoc.web.ConvertPdf,10,0,3,0,3,0,3,46,1,66,8,NO
Public Class,com.logicaldoc.web.data.AspectsDataServlet,2,0,1,0,1,0,0,37,1,0,5,YES
Public Class,com.logicaldoc.web.data.AttributeOptionsDataServlet,5,0,1,0,1,0,0,49,1,0,6,NO
Public Class,com.logicaldoc.web.data.AttributesDataServlet,7,0,1,0,1,0,0,142,1,0,8,NO
Public Class,com.logicaldoc.web.data.AttributeSetsDataServlet,7,0,1,0,1,0,0,51,2,0,8,NO
Public Class,com.logicaldoc.web.data.BookmarksDataServlet,7,0,1,0,1,0,0,58,2,0,13,NO
Public Class,com.logicaldoc.web.data.CharsetsDataServlet,1,0,1,0,1,0,0,39,2,0,5,NO
Public Class,com.logicaldoc.web.data.ContactsDataServlet,6,0,1,0,1,0,0,45,2,0,10,NO
Public Class,com.logicaldoc.web.data.ConversionFormatsDataServlet,3,0,1,0,1,0,0,35,2,0,5,NO
Public Class,com.logicaldoc.web.data.DashletsDataServlet,7,0,1,0,1,0,0,46,2,0,11,NO
Public Class,com.logicaldoc.web.data.DeletedDocsDataServlet,10,0,1,0,1,0,0,106,2,0,12,NO
Public Class,com.logicaldoc.web.data.DeletedFoldersDataServlet,7,0,1,0,1,0,0,80,2,0,12,NO
Public Class,com.logicaldoc.web.data.DocumentAliasesDataServlet,8,0,1,0,1,0,0,68,2,0,10,NO
Public Class,com.logicaldoc.web.data.DocumentHistoryDataServlet,9,0,1,0,1,0,0,80,2,0,17,NO
Public Class,com.logicaldoc.web.data.DocumentsDataServlet,17,0,1,0,1,0,0,328,2,0,68,YES
Public Class,com.logicaldoc.web.data.EventsDataServlet,4,0,1,0,1,0,0,66,2,0,11,NO
Public Class,com.logicaldoc.web.data.ExtensionAliasesDataServlet,4,0,1,0,1,0,0,43,2,0,7,NO
Public Class,com.logicaldoc.web.data.FolderAliasesDataServlet,7,0,1,0,1,0,0,64,2,0,10,NO
Public Class,com.logicaldoc.web.data.FolderHistoryDataServlet,8,0,1,0,1,0,0,55,2,0,14,YES
Public Class,com.logicaldoc.web.data.FoldersDataServlet,10,0,1,0,1,0,0,174,2,0,31,NO
Public Class,com.logicaldoc.web.data.FormatConvertersDataServlet,9,0,2,0,2,1,0,100,2,50,19,NO
Public Class,com.logicaldoc.web.data.GarbageDataServlet,10,0,1,0,1,0,0,52,2,0,6,NO
Public Class,com.logicaldoc.web.data.GroupsDataServlet,7,0,1,0,1,0,0,44,2,0,7,NO
Public Class,com.logicaldoc.web.data.IndexingQueueDataServlet,11,0,1,0,1,0,0,84,2,0,14,NO
Public Class,com.logicaldoc.web.data.LanguagesDataServlet,8,0,1,0,1,0,0,60,2,0,9,NO
Public Class,com.logicaldoc.web.data.LinksDataServlet,5,0,1,0,1,0,0,73,2,0,11,NO
Public Class,com.logicaldoc.web.data.LockedDocsDataServlet,10,0,1,0,1,0,0,96,2,0,9,NO
Public Class,com.logicaldoc.web.data.MenusDataServlet,5,0,1,0,1,0,0,42,2,0,7,NO
Public Class,com.logicaldoc.web.data.MessagesDataServlet,7,0,1,0,1,0,0,55,2,0,6,NO
Public Class,com.logicaldoc.web.data.NotesDataServlet,7,0,1,0,1,0,0,86,2,0,17,NO
Public Class,com.logicaldoc.web.data.OnlineUsersDataServlet,5,0,1,0,1,0,0,43,2,0,10,NO
Public Class,com.logicaldoc.web.data.ParsersDataServlet,5,0,1,0,1,0,0,45,2,0,7,NO
Public Class,com.logicaldoc.web.data.RatingsDataServlet,5,0,1,0,1,0,0,39,2,0,5,NO
Public Class,com.logicaldoc.web.data.RightsDataServlet,13,0,4,0,4,3,0,140,2,75,38,YES
Public Class,com.logicaldoc.web.data.SessionsDataServlet,12,0,1,0,1,0,0,124,2,0,38,NO
Public Class,com.logicaldoc.web.data.StoragesDataServlet,9,0,1,0,1,0,0,82,2,0,16,NO
Public Class,com.logicaldoc.web.data.TagsDataServlet,8,0,1,0,1,0,0,71,2,0,16,YES
Public Class,com.logicaldoc.web.data.TasksDataServlet,8,0,1,0,1,0,0,65,2,0,12,NO
Public Class,com.logicaldoc.web.data.TemplatesDataServlet,9,0,1,0,1,0,0,66,2,0,12,NO
