CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
7,0,18,2,18,0,16,154,1,38,23,NO
25,0,51,21,57,0,30,1474,1,93,161,NO
1,0,6,1,6,0,5,35,1,0,6,NO
0,0,4,1,4,0,4,29,2,50,4,NO
3,0,4,1,4,0,3,30,1,0,4,NO
35,2,50,33,50,0,27,1047,1,93,186,NO
3,0,16,9,16,0,14,139,1,79,27,NO
6,0,6,0,6,2,4,116,1,0,23,NO
16,0,14,9,64,1,7,324,2,80,43,NO
6,0,6,0,6,2,4,97,1,0,17,NO
7,0,9,4,59,0,5,99,2,72,16,NO
4,0,8,5,8,0,7,432,1,82,15,NO
0,0,1,0,1,0,1,11,2,0,1,NO
30,0,5,12,5,2,0,596,1,56,56,NO
4,0,1,0,1,0,1,14,1,0,2,NO
1,3,7,0,7,0,7,39,1,0,7,NO
8,0,19,4,26,0,13,244,2,77,45,NO
0,0,3,2,3,0,2,23,1,33,3,NO
1,0,6,2,6,0,4,43,1,33,8,NO
26,0,92,42,92,15,75,1837,1,94,361,NO
7,0,32,13,32,9,22,388,1,91,86,NO
5,0,25,9,25,7,18,232,1,77,41,NO
3,0,10,6,10,0,6,76,1,75,11,NO
12,0,31,10,31,0,7,673,1,82,110,NO
0,2,2,0,2,0,2,17,2,0,2,NO
0,0,2,1,4,0,2,19,3,0,2,NO
0,0,2,1,4,0,0,18,3,0,2,NO
1,0,0,0,2,0,2,38,1,0,6,NO
11,0,10,7,10,0,4,290,1,74,21,NO
8,0,6,3,6,4,1,109,1,66,22,NO
2,0,3,0,12,0,1,34,2,100,5,NO
7,0,3,0,3,0,3,51,1,100,13,NO
2,0,3,0,12,0,1,30,2,100,4,NO
4,0,3,0,3,0,3,32,1,100,7,NO
4,0,3,0,3,0,3,33,1,100,7,NO
4,0,3,0,3,0,3,31,1,100,8,NO
36,0,23,5,46,2,23,481,3,86,73,NO
19,0,19,15,19,0,8,666,1,88,35,NO
15,0,18,14,18,0,5,399,1,87,40,NO
16,0,12,9,12,0,2,388,1,84,27,NO
16,0,11,6,12,0,8,260,1,77,30,NO
4,0,2,1,2,0,2,39,1,0,7,NO
13,0,3,6,3,0,3,96,1,33,26,NO
1,0,1,0,1,0,1,6,1,0,1,NO
6,0,6,0,6,0,6,165,1,0,11,NO
6,0,6,0,6,0,6,104,1,0,6,NO
15,0,7,13,7,4,0,565,1,80,30,NO
33,0,18,15,19,0,11,626,1,81,69,NO
2,0,14,6,14,0,12,111,1,80,20,NO
11,0,14,4,15,0,6,364,1,86,42,NO
14,0,14,8,14,0,8,379,1,75,48,NO
7,0,14,7,14,2,5,110,1,79,21,NO
1,0,0,0,5,0,5,56,1,0,10,NO
1,1,8,0,137,0,8,55,2,0,8,NO
6,0,0,0,1,0,1,94,1,0,10,NO
41,1,128,50,129,3,126,1239,1,96,320,NO
1,0,6,3,6,0,6,39,1,66,8,NO
24,0,35,9,37,6,31,614,1,91,127,NO
1,0,1,0,1,0,1,27,1,0,6,NO
1,0,2,0,2,0,2,7,1,0,2,NO
1,10,2,0,2,0,2,8,1,0,2,NO
1,2,1,0,1,0,1,4,1,0,1,NO
1,7,6,0,6,0,6,16,1,0,6,NO
4,0,8,2,9,1,8,83,1,66,17,NO
4,0,0,0,3,0,3,22,1,0,6,NO
5,0,3,1,6,0,6,137,1,50,30,NO
0,0,0,0,1,0,1,16,1,0,2,NO
1,2,12,4,12,1,11,69,1,72,17,NO
1,0,3,1,15,0,3,15,2,0,3,NO
8,0,16,6,16,0,16,109,1,77,29,NO
8,0,0,0,13,2,11,142,1,75,36,NO
7,0,25,6,25,0,25,140,1,78,37,NO
5,1,22,3,22,1,19,276,1,81,74,NO
14,0,3,0,12,0,5,80,2,0,17,NO
1,0,4,3,16,0,4,24,2,33,4,NO
2,0,12,2,12,0,12,63,1,70,16,NO
10,0,6,9,7,0,4,290,1,73,26,NO
18,0,5,1,14,1,6,97,2,71,16,NO
11,0,2,0,9,0,2,66,2,0,12,NO
9,0,8,4,8,0,8,119,1,68,18,NO
6,0,3,0,3,0,3,28,1,100,4,NO
4,0,3,0,3,0,3,39,1,100,6,NO
5,0,4,0,4,0,4,51,1,100,9,NO
7,0,3,0,3,0,3,48,1,100,9,NO
4,0,3,0,3,0,3,44,1,100,9,NO
6,0,3,0,3,0,3,47,1,100,7,NO
9,7,9,1,9,0,7,114,1,71,19,NO
6,0,3,0,3,0,3,28,1,100,4,NO
6,0,3,0,3,0,3,32,1,100,5,NO
5,0,3,0,3,0,3,39,1,100,7,NO
5,0,4,0,4,0,4,51,1,100,9,NO
6,0,3,0,3,0,3,28,1,100,4,NO
5,0,4,0,4,0,4,51,1,100,9,NO
5,0,3,0,146,0,3,43,4,66,10,NO
3,0,3,0,146,0,3,36,4,66,7,NO
5,0,3,0,146,0,3,44,4,66,10,NO
4,0,3,0,146,0,3,31,4,66,6,NO
5,0,3,0,161,0,3,47,5,66,8,NO
7,0,3,0,146,0,3,46,4,66,10,NO
12,0,5,2,148,0,5,65,4,73,14,NO
4,0,3,0,146,0,3,42,4,66,8,NO
4,0,3,0,146,0,3,38,4,66,7,NO
6,0,5,1,148,0,5,47,4,66,8,NO
3,0,3,0,146,0,3,31,4,66,6,NO
3,0,3,0,146,0,3,38,4,66,7,NO
6,0,3,0,146,0,3,32,4,66,6,NO
5,0,3,0,3,0,3,38,1,100,8,NO
5,0,3,0,3,0,3,38,1,100,8,NO
6,0,4,0,4,0,4,49,1,100,10,NO
5,0,3,0,3,0,3,37,1,100,8,NO
4,0,3,0,3,0,3,31,1,100,6,NO
8,0,3,0,3,0,3,39,1,100,9,NO
6,0,3,0,3,0,3,39,1,100,8,NO
6,0,3,0,3,0,3,45,1,100,9,NO
6,0,3,0,3,0,3,45,1,100,9,NO
4,0,3,0,3,0,3,34,1,100,7,NO
5,0,3,0,3,0,3,37,1,100,8,NO
5,0,3,0,3,0,3,38,1,100,8,NO
5,0,3,0,3,0,3,38,1,100,8,NO
5,0,3,0,3,0,3,37,1,100,8,NO
4,0,3,0,3,0,3,36,1,100,9,NO
2,0,3,0,12,0,1,37,2,100,7,NO
3,0,3,0,12,0,1,33,2,100,5,NO
5,0,3,0,3,0,3,29,1,100,8,NO
8,0,3,0,3,0,3,39,1,100,9,NO
4,0,4,0,13,0,2,41,2,100,7,NO
6,0,3,0,3,0,3,39,1,100,8,NO
6,0,3,0,3,0,3,45,1,100,9,NO
6,0,3,0,3,0,3,45,1,100,9,NO
2,0,3,0,12,0,1,33,2,100,5,NO
5,0,3,0,3,0,3,37,1,100,8,NO
6,0,3,0,3,0,3,22,1,100,4,NO
4,0,3,0,3,0,3,19,1,100,3,NO
5,0,3,0,3,0,3,35,1,100,3,NO
5,0,2,2,145,0,2,143,4,50,2,NO
16,0,10,0,153,1,9,158,4,85,37,NO
17,0,3,10,3,0,2,222,1,36,28,NO
11,0,5,0,148,0,5,103,4,55,22,NO
8,0,20,15,20,1,19,232,1,86,57,NO
35,0,0,0,10,3,7,430,1,0,57,NO
6,0,5,0,148,0,5,50,4,66,11,NO
13,0,4,5,4,2,2,105,1,65,11,NO
11,0,1,3,1,0,1,67,1,33,6,NO
11,0,7,3,7,1,6,108,1,78,20,NO
5,0,4,0,4,0,4,41,1,0,8,NO
5,0,3,0,3,0,3,25,1,0,5,NO
5,0,3,0,3,0,3,41,1,66,6,NO
4,0,3,0,3,0,3,29,1,0,6,NO
8,0,3,1,3,0,3,44,1,66,8,NO
5,0,3,0,3,0,3,28,1,0,5,NO
5,0,3,0,3,0,3,25,1,0,5,NO
6,0,5,0,5,0,5,46,1,0,10,NO
4,0,3,0,3,0,3,24,1,0,5,NO
5,0,3,0,3,0,3,41,1,0,8,NO
4,0,3,0,3,0,3,26,1,0,5,NO
10,0,3,0,3,0,3,115,1,66,21,NO
13,0,11,8,19,0,3,303,2,84,26,NO
29,0,6,9,10,4,3,309,1,86,29,NO
13,0,7,11,7,5,0,333,1,75,18,NO
6,0,4,10,5,3,2,191,1,68,14,NO
31,0,10,4,30,2,8,438,3,74,21,NO
72,0,29,14,49,11,15,1319,3,89,195,NO
15,0,8,6,8,0,8,126,1,78,20,NO
28,0,7,3,9,4,5,328,1,81,52,NO
0,0,11,2,11,0,0,62,1,36,16,NO
38,2,58,11,78,3,49,734,3,92,163,NO
38,2,79,22,123,1,76,785,2,95,200,NO
21,0,30,4,153,3,27,440,3,89,79,NO
34,0,35,12,113,10,22,797,4,92,89,NO
9,0,4,4,4,0,4,119,1,62,7,NO
7,0,5,6,5,0,5,75,1,83,7,NO
7,0,5,7,5,0,5,85,1,80,7,NO
2,0,0,0,1,0,1,159,1,0,3,NO
3,0,0,0,1,0,0,21,1,0,4,NO
7,0,0,0,3,1,2,49,1,0,5,NO
3,0,4,0,13,0,2,29,2,0,6,NO
5,0,3,0,3,0,3,25,1,0,4,NO
5,0,3,0,3,0,3,42,1,0,5,NO
5,0,3,0,3,0,3,31,1,0,5,NO
5,0,3,0,3,0,3,28,1,0,5,NO
5,0,3,0,3,0,3,46,1,0,10,NO
9,0,4,0,4,0,4,48,1,0,8,NO
6,0,3,0,3,0,3,23,1,0,4,NO
5,0,3,0,3,0,3,28,1,0,5,NO
7,0,3,0,3,0,3,33,1,0,7,NO
34,0,14,19,15,5,6,571,1,84,50,NO
5,0,3,4,4,0,4,210,1,66,10,NO
4,0,12,21,13,3,10,514,1,78,104,NO
4,0,12,24,13,3,10,544,1,78,105,NO
0,0,1,2,1,0,1,8,1,0,1,NO
37,0,63,19,65,29,31,1341,1,94,291,NO
1,0,0,0,2,0,2,16,1,0,2,NO
2,0,2,4,2,0,2,94,1,25,21,NO
2,1,8,0,8,0,8,51,1,0,16,NO
16,0,20,14,71,4,16,358,2,89,49,NO
7,0,6,4,57,1,5,123,2,79,16,NO
5,0,6,3,57,0,6,85,2,72,13,NO
7,0,8,3,77,1,4,92,3,66,18,NO
6,0,15,5,84,3,11,215,3,82,36,NO
6,0,11,13,62,0,8,340,2,81,45,NO
2,0,1,1,52,0,1,16,2,0,2,NO
6,0,17,21,68,4,13,312,2,83,60,NO
4,0,8,3,77,0,8,63,3,66,15,NO
5,0,6,1,75,1,4,49,3,66,12,NO
7,0,6,3,57,1,5,162,2,72,34,NO
5,0,6,3,57,0,6,76,2,72,10,NO
4,0,8,0,30,1,7,76,2,75,16,NO
1,0,23,2,23,0,23,82,1,43,24,NO
10,0,16,6,19,4,12,208,1,82,48,NO
9,0,0,0,8,0,7,267,1,87,44,NO
5,0,2,6,2,0,2,63,1,8,12,NO
10,0,14,2,14,0,13,94,1,75,20,NO
8,0,10,5,10,1,9,82,1,65,22,NO
9,0,0,0,1,0,1,141,1,0,26,NO
2,0,0,0,4,0,1,12,2,0,2,NO
1,0,3,1,4,0,4,33,1,50,7,NO
6,0,0,0,12,3,9,252,1,0,57,NO
4,0,0,0,2,0,2,132,1,50,3,NO
4,0,1,0,1,0,1,12,1,0,2,NO
14,0,9,13,9,7,2,379,1,82,64,NO
19,0,4,4,24,0,4,122,3,62,10,NO
9,6,7,7,7,0,5,142,1,64,22,NO
12,0,4,2,115,0,3,54,3,50,12,NO
15,0,6,4,26,0,5,124,3,58,22,NO
36,0,23,7,43,2,20,504,3,88,63,NO
17,0,5,4,26,1,5,82,3,55,17,NO
10,0,2,3,22,1,1,62,3,16,6,NO
4,0,4,0,38,0,4,33,4,0,9,NO
25,0,11,13,31,1,7,619,3,91,45,NO
20,0,5,3,26,1,5,84,3,53,17,NO
31,0,23,11,43,2,19,386,3,90,52,NO
48,0,37,17,115,10,17,1298,4,93,149,NO
30,0,33,22,156,1,25,1017,3,92,163,NO
7,0,6,6,6,2,4,155,1,61,33,NO
8,0,20,14,20,1,19,208,1,90,37,NO
13,22,12,5,20,0,12,90,2,76,21,NO
5,0,0,0,10,0,10,141,1,68,32,NO
2,4,10,6,10,0,9,173,1,68,29,NO
2,2,4,1,4,0,4,26,1,0,4,NO
41,0,0,0,12,6,6,530,1,94,56,NO
15,0,32,16,32,0,31,292,1,91,63,NO
14,0,3,2,26,2,4,107,3,62,12,NO
4,0,3,2,4,0,4,66,1,62,5,NO
13,0,8,7,8,6,2,87,1,78,15,NO
3,1,0,0,3,0,3,56,1,16,9,NO
0,0,1,0,1,0,1,4,1,0,0,NO
5,0,0,0,1,0,1,11,1,0,1,NO
4,0,0,0,3,0,3,30,1,0,8,NO
22,0,0,0,6,0,6,229,1,0,70,NO
0,0,0,0,0,0,0,11,1,0,0,NO
5,0,0,0,2,0,1,88,1,0,8,NO
13,0,0,0,15,3,12,255,1,66,49,NO
7,0,0,0,7,2,5,116,1,0,24,NO
6,0,3,4,3,0,3,49,1,33,6,NO
6,0,0,0,4,0,2,136,1,50,12,NO
0,0,0,0,1,0,1,11,1,0,2,NO
9,0,10,5,11,1,9,140,1,84,29,NO
19,0,17,4,26,2,8,821,2,89,116,NO
3,1,6,0,7,0,7,39,1,0,1,NO
0,0,1,0,1,0,1,11,2,0,1,NO
3,0,0,0,1,0,1,10,1,0,1,NO
4,0,6,2,6,0,6,112,1,33,13,NO
6,0,7,6,7,0,5,91,1,69,15,NO
8,0,12,7,12,0,12,315,1,85,12,NO
5,0,0,0,1,0,1,11,1,0,1,NO
10,0,13,13,15,9,6,591,1,78,95,NO
0,0,2,0,2,0,2,17,2,0,2,NO
4,0,0,0,2,0,2,20,1,0,2,NO
6,0,0,0,3,0,3,105,1,33,9,NO
5,0,8,7,8,0,1,92,1,66,17,NO
14,0,23,5,23,1,21,387,1,84,54,NO
2,0,14,6,14,0,8,90,1,84,15,NO
2,2,13,5,13,0,11,89,1,80,12,NO
0,0,2,0,4,0,2,16,3,0,2,NO
4,0,0,0,5,0,5,35,1,0,5,NO
4,9,3,0,18,0,5,61,2,70,8,NO
4,7,7,2,22,0,8,91,2,72,12,NO
0,0,5,4,5,0,5,26,1,60,5,NO
11,0,20,13,20,0,16,293,1,85,55,NO
0,0,3,2,3,0,2,24,1,33,3,NO
5,0,4,2,4,0,3,29,1,50,4,NO
17,0,19,8,19,0,14,229,1,85,44,NO
6,0,10,1,10,0,9,239,1,0,41,NO
9,0,3,1,3,0,2,40,1,0,7,NO
19,2,13,5,13,0,10,418,1,73,60,NO
1,0,2,0,15,0,1,16,2,0,2,NO
1,0,2,0,15,0,1,16,2,0,2,NO
7,0,4,2,4,0,3,57,1,25,8,NO
4,0,0,0,1,0,1,11,1,0,1,NO
2,0,4,5,4,0,4,50,2,60,4,NO
7,0,0,0,2,0,2,22,1,0,2,NO
4,0,0,0,2,1,1,42,1,0,5,NO
10,0,5,5,5,2,2,126,1,60,16,NO
6,0,5,4,5,1,3,102,1,55,22,NO
0,0,6,5,6,0,5,48,1,66,6,NO
3,0,0,0,1,0,1,12,1,0,1,NO
0,0,2,0,2,0,2,17,2,0,2,NO
2,0,6,1,7,0,6,529,1,57,18,NO
1,0,13,4,13,0,12,148,1,65,33,NO
0,0,0,0,5,0,5,317,1,0,34,NO
3,0,0,0,7,0,7,23,1,0,7,NO
10,0,0,4,62,0,62,462,1,99,79,NO
0,0,2,0,2,0,2,8,2,0,2,NO
4,0,2,2,10,1,9,157,1,84,24,NO
0,0,3,0,3,0,3,14,2,0,3,NO
7,0,0,0,3,0,3,21,1,0,3,NO
5,3,3,2,3,0,2,51,1,12,6,NO
1,0,6,4,9,0,5,45,2,54,6,NO
7,0,6,2,6,0,6,120,1,16,29,NO
5,0,33,7,33,0,33,241,1,78,60,NO
3,0,0,0,1,0,1,9,1,0,1,NO
2,0,5,2,6,1,4,38,1,41,7,NO
0,0,2,0,2,0,2,17,2,0,2,NO
8,0,0,0,5,0,5,54,1,0,5,NO
7,0,1,0,9,0,9,70,1,100,9,NO
2,6,5,0,5,0,5,9,1,0,5,NO
9,0,0,0,16,4,8,100,2,58,29,NO
5,2,0,0,4,0,0,24,1,0,14,NO
1,14,5,0,5,0,5,25,1,0,5,NO
4,0,0,0,1,0,1,11,1,0,1,NO
0,0,1,0,1,0,1,11,2,0,1,NO
3,0,0,0,4,0,4,35,1,0,4,NO
0,0,6,3,6,0,6,43,2,66,6,NO
2,0,0,0,1,0,1,8,1,0,1,NO
0,0,1,0,23,0,0,10,3,0,1,NO
0,0,1,0,23,0,0,10,3,0,1,NO
0,0,3,0,21,0,1,18,2,0,3,NO
20,0,4,3,4,0,4,168,1,50,31,NO
8,0,4,8,11,0,3,192,3,46,27,NO
4,0,30,6,30,0,27,243,1,77,69,NO
0,0,0,0,1,0,1,17,1,0,2,NO
2,0,0,0,1,0,1,8,1,0,1,NO
1,1,1,0,1,0,1,5,1,0,1,NO
0,0,3,2,3,1,2,29,1,66,3,NO
0,14,5,1,5,0,3,41,1,80,13,NO
1,0,0,0,1,0,1,25,1,0,7,NO
4,0,0,0,2,0,2,19,1,0,2,NO
6,0,36,18,36,0,36,148,1,92,43,NO
4,0,0,0,2,0,2,20,1,0,2,NO
4,5,8,0,8,0,8,12,1,0,8,NO
1,0,0,0,2,0,2,35,1,0,4,NO
1,0,6,3,6,0,3,39,1,61,8,NO
5,0,0,0,2,0,2,15,1,0,2,NO
11,0,18,9,18,0,12,287,1,75,54,NO
0,0,1,0,36,0,1,21,4,0,6,NO
0,0,1,0,1,0,1,10,2,0,1,NO
1,0,3,0,4,2,2,42,1,0,9,NO
4,2,23,11,24,0,21,152,1,81,32,NO
0,0,2,0,2,0,2,17,2,0,2,NO
6,0,0,0,5,0,5,44,1,0,5,NO
2,0,0,0,1,0,1,8,1,0,1,NO
0,0,2,0,2,0,2,17,2,0,2,NO
2,0,0,0,1,0,1,8,1,0,1,NO
0,0,1,0,1,0,1,10,2,0,1,NO
2,0,0,0,6,0,6,58,1,0,7,NO
1,0,9,3,27,0,8,77,3,48,12,NO
1,0,12,5,30,0,11,105,3,60,15,NO
1,0,5,1,23,0,4,40,3,0,5,NO
1,0,5,1,23,0,4,44,3,0,5,NO
1,0,9,4,27,0,8,86,3,52,12,NO
1,0,8,3,26,0,7,78,3,37,13,NO
2,0,14,9,36,0,13,140,3,64,14,NO
2,0,15,10,37,0,14,151,3,66,15,NO
1,0,4,0,26,0,3,29,3,0,4,NO
1,0,0,0,0,0,0,16,1,0,0,NO
5,0,0,0,1,0,1,103,1,0,2,NO
1,0,8,0,75,0,7,46,2,0,8,NO
11,0,4,3,83,0,2,173,3,50,24,NO
19,0,11,12,90,0,7,379,3,76,35,NO
0,0,10,5,10,0,10,69,2,80,10,NO
4,0,0,0,12,0,12,134,1,0,12,NO
3,0,0,0,8,0,8,138,1,68,28,NO
1,0,6,6,12,0,7,157,2,59,26,NO
1,710,2,0,2,0,2,15,1,0,2,NO
2,3,3,3,3,0,3,28,1,0,5,NO
2,5,3,3,3,0,3,27,1,0,5,NO
2,2,3,1,3,0,3,22,1,0,5,NO
1,0,14,5,19,0,13,178,2,75,30,NO
2,0,0,0,7,0,7,125,1,57,27,NO
1,0,0,0,3,0,2,87,1,0,15,NO
2,1,14,5,15,2,9,126,1,58,33,NO
0,0,2,0,2,0,2,4,2,0,2,NO
0,1,2,0,2,0,2,16,2,0,2,NO
1,0,0,0,15,0,15,195,1,0,41,NO
0,0,3,1,3,0,3,66,1,0,6,NO
1,0,0,0,2,0,2,23,1,0,4,NO
1,0,4,3,4,0,4,66,1,50,12,NO
0,0,1,0,1,0,1,5,2,0,1,NO
0,0,7,4,7,0,7,74,1,60,14,NO
0,0,3,1,3,0,1,24,2,33,3,NO
0,0,0,0,1,0,1,11,1,0,2,NO
8,0,0,0,5,2,3,157,1,0,23,NO
0,0,0,0,0,0,0,3,1,0,0,NO
0,25,1,0,1,0,1,8,1,0,0,NO
0,1,2,0,3,0,2,18,2,0,1,NO
2,0,5,1,5,0,5,37,1,19,6,NO
1,0,6,2,22,1,5,61,2,71,12,NO
1,0,1,0,1,0,1,9,2,0,1,NO
0,0,1,0,1,0,1,16,1,0,3,NO
2,0,1,0,1,0,1,30,2,0,5,NO
3,0,1,0,1,0,1,36,2,0,8,NO
1,0,1,0,1,0,1,19,2,0,3,NO
1,0,2,0,2,0,1,53,2,0,3,NO
1,0,1,0,1,0,1,23,2,0,1,NO
2,0,7,2,7,0,6,79,2,64,13,NO
1,0,1,0,1,0,1,9,2,0,1,NO
0,0,2,0,2,0,1,15,2,0,2,NO
1,0,1,0,1,0,1,9,2,0,1,NO
0,0,2,0,2,0,1,15,2,0,2,NO
0,0,2,0,2,0,2,19,2,0,2,NO
1,0,2,0,2,0,2,14,2,0,2,NO
0,0,2,0,2,0,1,15,2,0,2,NO
1,0,1,0,1,0,1,9,2,0,1,NO
8,1,2,0,3,2,1,101,2,66,7,NO
0,0,0,0,6,0,6,36,1,50,6,NO
1,1,7,2,47,0,5,94,2,64,8,NO
2,0,11,1,11,0,11,38,1,27,11,NO
0,0,0,0,3,0,3,21,1,0,5,NO
3,5,11,2,13,0,7,77,2,60,17,NO
3,0,0,0,4,0,4,32,1,0,4,NO
1,0,3,1,3,0,3,27,2,33,4,NO
3,3,26,3,29,0,3,338,1,81,62,NO
6,0,38,0,39,1,38,239,1,97,40,NO
1,0,0,0,1,0,1,9,1,0,4,NO
7,0,16,15,23,7,1,268,2,88,28,NO
21,0,6,1,6,0,4,222,1,66,33,NO
0,0,2,1,2,1,1,33,1,0,2,NO
8,0,4,0,5,0,5,46,1,0,8,NO
10,0,38,1,40,1,39,232,1,95,50,NO
14,0,5,1,5,4,1,203,1,80,28,NO
1,0,0,0,4,1,3,47,1,50,10,NO
0,1,1,0,1,0,1,10,2,0,1,NO
2,0,0,0,1,0,1,9,1,0,1,NO
0,0,1,0,2,0,1,11,3,0,1,NO
10,0,36,3,37,2,33,469,1,95,65,NO
6,0,0,0,21,0,11,164,1,55,9,NO
20,0,6,1,6,0,4,209,1,66,31,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,3,1,3,0,3,21,2,33,3,NO
0,0,4,0,4,0,4,14,2,0,4,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,1,0,1,0,1,5,1,0,1,NO
1,0,4,1,20,0,3,10,2,0,4,NO
11,0,0,0,7,0,7,51,1,0,13,NO
2,0,4,1,20,0,3,10,2,0,4,NO
1,0,4,1,20,0,3,10,2,0,4,NO
0,0,2,0,2,0,2,8,2,0,2,NO
0,0,4,0,4,0,4,13,2,0,4,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,2,3,0,3,0,3,13,1,0,3,NO
0,0,3,0,3,0,3,20,2,0,3,NO
1,0,0,0,1,0,1,9,1,0,1,NO
7,1,18,0,25,0,25,101,1,0,8,NO
0,1,2,0,2,0,2,17,2,0,2,NO
0,0,1,0,3,0,1,10,3,0,1,NO
0,0,4,2,8,0,4,32,3,50,4,NO
0,1,4,0,4,0,4,28,2,0,4,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,1,0,1,0,1,10,2,0,1,NO
0,1,3,0,3,0,3,28,1,0,3,NO
0,0,2,1,2,0,2,11,1,0,2,NO
1,0,0,1,0,0,0,3,2,0,0,NO
4,0,3,5,6,4,2,88,1,86,10,NO
1,1,0,8,0,0,0,17,1,0,0,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,9,0,9,0,9,49,1,0,6,NO
2,18,5,0,5,0,5,35,1,0,5,NO
1,0,1,0,5,0,1,10,3,0,1,NO
1,1,4,0,4,0,4,31,2,0,4,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,17,2,0,2,NO
0,0,2,0,2,0,2,16,2,0,2,NO
2,0,4,2,4,0,4,38,1,25,7,NO
5,0,12,8,12,2,10,95,1,75,20,NO
10,0,15,2,15,0,13,164,1,46,16,NO
3,0,0,0,3,0,0,81,1,0,16,NO
3,0,7,4,7,0,4,58,1,71,9,NO
5,0,7,5,7,0,4,66,1,64,8,NO
16,0,0,0,3,1,2,105,1,60,13,NO
0,0,4,0,4,0,4,6,2,0,4,NO
4,0,3,1,3,0,3,19,1,0,5,NO
12,0,26,2,26,0,26,152,1,50,34,NO
26,0,4,7,5,4,1,540,1,80,63,NO
5,0,12,2,12,0,12,95,1,45,22,NO
19,0,19,11,19,1,18,251,1,85,24,NO
4,0,3,0,6,0,3,12,2,0,6,NO
4,0,4,2,7,0,4,16,2,25,6,NO
3,0,3,0,6,0,3,11,2,0,5,NO
3,0,4,0,7,0,4,18,2,0,8,NO
4,0,4,0,7,0,4,18,2,0,8,NO
4,0,3,0,6,0,3,11,2,0,5,NO
5,0,5,1,8,0,5,20,2,60,9,NO
4,0,3,0,6,0,3,12,2,0,6,NO
5,0,16,2,16,0,15,88,1,46,16,NO
4,0,12,2,12,0,9,89,1,50,21,NO
5,0,36,2,36,0,35,236,1,48,48,NO
17,0,21,12,21,1,17,357,1,78,57,NO
3,0,4,3,4,0,4,25,1,41,6,NO
12,0,8,6,16,0,7,235,2,77,43,NO
9,2,8,1,8,0,7,101,1,14,12,NO
33,0,20,3,21,1,15,718,1,89,71,NO
4,0,9,3,9,0,6,204,1,66,45,NO
1,0,4,1,4,0,3,26,1,0,4,NO
4,0,5,2,5,0,4,34,1,30,5,NO
13,0,24,1,24,0,24,179,1,4,32,NO
2,0,17,2,17,0,15,130,1,55,24,NO
2,0,13,4,13,0,11,82,1,78,13,NO
26,0,16,12,17,0,13,404,1,80,42,NO
16,0,27,15,27,0,17,503,1,85,62,NO
23,0,24,16,29,0,14,620,1,88,92,NO
5,0,9,8,9,0,8,117,1,80,18,NO
6,0,1,0,1,0,1,33,1,0,2,NO
5,0,8,1,8,0,7,61,1,0,12,NO
3,4,16,2,16,0,16,84,1,28,31,NO
17,0,11,4,12,1,10,244,1,86,17,NO
5,0,9,1,9,0,9,28,1,11,11,NO
6,0,2,1,2,0,2,17,1,0,3,NO
11,0,10,5,10,0,10,54,1,72,11,NO
5,0,7,2,7,1,5,54,1,50,9,NO
7,0,10,2,10,0,9,74,1,40,13,NO
1,0,10,2,26,0,10,50,2,50,16,NO
1,0,1,1,1,0,1,6,1,0,1,NO
1,0,1,1,1,0,1,6,1,0,1,NO
5,0,6,2,6,0,6,30,1,66,8,NO
35,0,36,9,38,0,32,684,1,88,61,NO
2,0,13,2,13,0,12,75,1,46,13,NO
5,0,23,4,23,0,23,133,1,67,23,NO
32,0,0,0,17,0,17,399,1,0,56,NO
3,0,11,1,12,0,12,82,1,87,14,NO
14,0,18,1,50,0,23,286,2,84,59,NO
10,0,18,5,18,0,16,142,1,75,39,NO
7,0,4,4,4,0,0,76,1,37,10,NO
5,0,10,4,11,0,3,100,1,61,15,NO
42,0,45,11,46,2,21,758,1,93,127,NO
9,0,12,5,42,0,6,367,2,61,43,NO
3,0,4,0,48,0,1,47,3,0,6,NO
3,0,3,0,47,0,0,43,3,0,5,NO
25,2,12,4,43,0,5,253,2,55,47,NO
16,2,29,6,29,0,16,321,1,86,54,NO
3,9,9,1,9,0,6,36,1,37,10,NO
7,0,8,1,8,0,5,98,1,0,19,NO
2,0,4,2,4,0,2,31,1,25,4,NO
4,0,5,0,14,0,4,98,2,0,8,NO
0,0,2,0,11,0,1,6,2,0,2,NO
1,0,3,0,12,0,2,9,2,0,3,NO
1,0,3,0,12,0,2,9,2,0,3,NO
0,0,3,1,12,0,2,12,2,33,3,NO
0,0,2,0,11,0,1,6,2,0,2,NO
