CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
3,0,2,0,2,1,1,20,1,0,5,NO
0,0,7,2,8,2,6,50,1,37,13,NO
5,0,8,1,8,1,7,57,1,12,13,NO
2,0,4,3,4,0,4,22,1,16,4,NO
7,0,2,0,16,0,1,26,2,0,3,NO
8,0,2,0,16,0,1,24,2,0,4,NO
7,0,2,0,16,0,1,25,2,0,4,NO
8,0,2,0,16,0,1,24,2,0,4,NO
8,0,2,0,16,0,1,24,2,0,4,NO
8,0,2,0,16,0,1,24,2,0,4,NO
6,0,4,2,6,2,1,131,1,50,36,NO
0,0,4,1,4,0,4,15,1,50,4,NO
8,0,6,3,16,2,3,59,3,38,12,NO
8,0,1,0,18,2,16,165,1,0,37,NO
2,0,28,1,63,1,29,161,2,22,40,NO
1,0,10,4,42,0,8,58,2,62,14,NO
1,0,10,1,42,0,8,55,2,9,14,NO
4,0,39,3,74,3,37,330,2,73,68,NO
3,0,32,12,32,27,4,387,1,85,101,NO
1,0,6,1,38,0,4,39,2,16,10,NO
7,5,24,0,32,0,30,126,1,0,34,NO
0,1,13,1,14,1,0,96,1,7,26,NO
0,0,4,3,4,0,3,31,1,25,7,NO
1,0,5,1,5,0,4,22,2,0,5,NO
2,0,2,1,6,0,3,85,2,60,6,NO
2,2,1,0,1,0,0,10,1,0,0,NO
0,0,7,3,7,0,5,51,2,38,12,NO
7,0,2,0,16,0,1,17,2,0,3,NO
7,0,2,0,16,0,1,13,2,0,3,NO
1,0,4,2,4,0,4,17,1,50,4,NO
0,0,0,0,0,0,0,1,1,0,0,NO
0,0,6,3,6,0,6,28,2,66,6,NO
7,0,4,4,6,1,3,46,2,37,5,NO
5,0,1,0,1,0,1,14,1,0,3,NO
4,0,3,2,5,0,3,33,2,0,6,NO
7,0,5,4,6,2,4,57,1,66,6,NO
0,0,4,1,4,0,4,19,1,0,5,NO
0,0,9,3,9,2,7,45,1,51,12,NO
2,0,0,0,6,1,5,41,1,0,7,NO
1,0,8,4,8,0,7,117,1,46,21,NO
0,0,0,4,0,0,0,23,1,0,0,NO
11,0,4,1,21,0,3,29,2,50,5,NO
1,0,1,0,11,0,1,13,3,0,3,NO
5,0,5,4,5,3,2,162,1,65,33,NO
14,0,16,11,16,2,13,132,1,82,22,NO
0,0,10,23,10,1,0,161,1,80,30,NO
0,0,3,5,3,0,3,50,1,73,4,NO
2,0,3,0,13,0,3,16,3,0,4,NO
8,0,5,4,22,1,3,60,2,60,15,NO
2,0,3,0,13,0,3,16,3,0,4,NO
0,0,2,1,2,0,2,21,1,0,2,NO
9,0,2,1,3,1,2,29,1,33,7,NO
2,0,2,1,2,0,2,9,1,0,2,NO
6,0,3,2,3,0,3,19,1,33,5,NO
8,0,2,0,16,0,1,19,2,0,3,NO
17,0,3,0,14,0,2,41,2,0,7,NO
10,0,2,0,16,0,1,20,2,0,4,NO
9,0,2,0,16,0,1,16,2,0,3,NO
4,0,13,8,13,1,12,60,1,82,13,NO
0,0,7,3,7,0,7,34,1,42,8,NO
1,0,9,1,9,3,6,96,1,22,25,NO
0,0,8,4,8,0,8,34,1,50,8,NO
1,0,15,2,15,1,14,61,1,23,17,NO
3,0,8,5,8,1,7,72,1,65,16,NO
0,0,10,9,10,0,7,327,1,74,63,NO
6,0,12,1,29,1,10,96,2,8,27,NO
0,0,3,0,3,0,3,11,2,0,3,NO
7,0,2,0,16,0,1,17,2,0,3,NO
7,0,2,0,16,0,1,17,2,0,3,NO
7,0,2,0,16,0,1,15,2,0,3,NO
7,0,2,0,16,0,1,18,2,0,3,NO
7,0,2,0,16,0,1,18,2,0,3,NO
7,0,2,0,16,0,1,16,2,0,3,NO
4,0,7,4,7,0,7,32,1,60,8,NO
16,2,10,1,163,3,7,263,6,80,34,NO
14,0,5,9,5,0,2,111,1,33,18,NO
11,0,2,0,16,0,1,26,2,0,4,NO
25,0,2,0,16,1,1,45,2,0,8,NO
27,0,4,0,15,2,2,62,2,0,12,NO
32,0,4,0,15,2,2,74,2,0,12,NO
0,0,0,0,0,0,0,2,1,0,0,NO
3,0,13,2,13,3,10,117,1,26,31,NO
3,0,1,0,8,0,0,10,3,0,2,NO
3,0,1,0,8,0,0,11,3,0,2,NO
0,0,0,0,1,0,1,12,1,0,2,NO
1,0,7,1,7,0,7,42,1,0,15,NO
0,0,6,1,6,0,6,25,1,16,7,NO
8,0,8,2,8,5,3,148,1,68,30,NO
1,0,10,2,10,0,10,41,1,40,10,NO
1,0,4,1,4,0,4,18,1,25,5,NO
2,0,5,1,10,0,10,161,1,75,38,NO
0,0,0,0,0,0,0,2,2,0,0,NO
5,0,34,21,34,32,2,821,1,86,167,NO
1,0,1,0,11,0,1,13,3,0,3,NO
0,0,5,1,5,0,5,18,1,0,5,NO
1,0,2,0,2,0,2,29,1,0,2,NO
3,0,5,2,5,0,5,27,1,50,6,NO
0,0,0,0,1,0,1,33,1,0,5,NO
1,0,3,1,5,1,4,43,1,40,9,NO
1,0,0,0,1,0,1,13,1,0,1,NO
0,0,3,2,3,0,3,20,1,0,5,NO
1,0,0,0,2,1,1,22,1,0,4,NO
8,1,7,3,7,0,2,28,1,55,7,NO
1,0,0,0,14,1,8,121,1,0,27,NO
2,0,12,6,12,0,12,48,1,70,12,NO
2,0,18,10,18,1,17,88,1,88,24,NO
5,0,2,3,2,0,2,21,1,50,3,NO
5,0,5,2,5,3,2,76,1,60,16,NO
11,0,3,1,10,0,3,19,2,0,3,NO
20,0,9,3,9,1,8,56,1,81,9,NO
1,0,10,4,10,0,10,37,1,65,10,NO
8,0,3,3,3,0,3,20,1,55,4,NO
1,0,2,1,3,0,3,32,1,33,6,NO
0,0,2,1,2,0,2,30,1,0,4,NO
5,0,5,4,5,0,5,37,1,68,5,NO
0,0,2,1,2,0,2,12,1,0,3,NO
3,0,11,6,11,0,11,53,1,78,13,NO
18,0,13,3,15,11,3,139,1,82,23,NO
0,0,5,2,5,0,5,20,1,50,5,NO
2,0,0,0,9,1,7,89,1,0,17,NO
1,4,1,0,2,1,1,15,1,0,2,NO
2,0,1,0,3,0,1,16,2,0,2,NO
2,0,1,0,3,0,1,11,2,0,1,NO
2,0,1,0,3,0,1,11,2,0,1,NO
2,0,1,0,3,0,1,33,2,0,7,NO
6,0,4,2,4,2,2,40,1,50,8,NO
0,0,2,1,2,0,2,22,1,0,2,NO
6,0,10,4,10,0,10,49,1,77,12,NO
2,0,2,1,2,0,2,23,1,0,4,NO
8,0,2,0,16,0,1,19,2,0,3,NO
7,0,2,0,16,0,1,17,2,0,3,NO
19,0,8,3,8,1,7,49,1,66,10,NO
0,0,9,1,9,0,9,32,1,55,9,NO
5,0,7,6,7,2,5,70,1,64,17,NO
2,0,6,4,6,0,6,37,1,58,8,NO
0,0,4,2,4,0,4,28,1,25,6,NO
1,0,8,4,8,6,2,81,1,56,20,NO
0,0,7,3,8,5,3,90,1,54,25,NO
0,0,2,1,2,0,2,27,1,0,8,NO
2,0,3,2,3,0,3,16,1,33,4,NO
4,0,5,3,7,2,5,42,1,66,10,NO
1,0,3,3,3,0,3,18,1,44,4,NO
7,0,4,2,5,0,5,44,1,60,11,NO
5,0,4,3,4,0,4,38,1,50,10,NO
1,0,5,5,5,0,5,71,1,52,15,NO
4,0,3,1,3,0,3,14,1,0,3,NO
1,0,2,1,2,0,2,31,1,50,2,NO
1,0,2,1,2,0,2,12,1,0,3,NO
1,0,1,0,1,0,1,37,1,0,1,NO
0,0,0,0,7,3,4,55,1,71,15,NO
2,0,0,0,5,4,1,50,1,0,9,NO
7,0,2,0,16,0,1,26,2,0,4,NO
9,0,2,0,16,0,1,24,2,0,3,NO
7,0,2,0,16,0,1,17,2,0,3,NO
0,0,5,1,5,0,5,22,1,0,5,NO
2,0,4,1,4,0,4,17,1,25,4,NO
1,0,0,0,2,0,2,23,1,0,2,NO
1,0,13,2,14,2,12,56,1,35,16,NO
1,4,6,1,6,0,3,22,1,0,5,NO
3,0,3,5,3,0,3,51,1,19,9,NO
0,0,5,2,17,0,2,22,3,9,5,NO
2,0,6,1,18,0,4,25,3,33,6,NO
5,0,9,4,10,2,4,105,1,80,21,NO
1,2,7,0,7,0,7,22,1,0,7,NO
1,0,1,0,8,0,1,5,2,0,1,NO
1,0,1,0,8,0,1,5,2,0,1,NO
2,0,7,2,14,0,5,48,2,68,11,NO
1,0,8,3,14,1,5,33,2,54,8,NO
2,0,5,2,17,0,2,25,3,40,5,NO
2,0,8,1,14,0,6,38,2,37,11,NO
2,3,6,3,12,0,4,26,2,60,5,NO
8,0,0,0,6,0,6,22,1,0,6,NO
0,0,9,4,9,0,9,37,1,52,9,NO
6,0,7,2,7,1,6,61,1,50,18,NO
0,13,0,0,0,0,0,2,1,0,0,NO
6,0,7,5,7,0,7,49,2,57,7,NO
10,0,3,3,10,0,3,25,3,44,4,NO
16,0,3,2,11,1,3,55,3,50,10,NO
3,0,2,0,2,0,2,7,2,0,2,NO
5,0,3,1,3,0,3,24,2,0,7,NO
7,0,3,1,4,1,3,32,2,50,9,NO
11,0,7,4,7,2,5,70,2,57,16,NO
12,0,8,4,8,0,8,39,2,65,10,NO
11,0,4,3,4,0,4,39,2,41,8,NO
17,1,8,8,8,3,5,105,2,60,23,NO
13,0,9,3,17,6,3,81,3,77,13,NO
16,0,5,5,5,2,3,56,2,56,9,NO
8,0,10,7,10,4,6,87,2,64,17,NO
9,0,4,3,4,0,4,25,2,41,6,NO
7,0,3,0,10,0,3,21,3,0,4,NO
13,0,7,5,7,2,5,93,2,54,17,NO
6,0,7,3,7,0,7,35,1,61,9,NO
11,0,4,6,4,1,3,69,1,33,15,NO
4,0,4,3,4,2,2,44,1,33,11,NO
1,0,1,0,1,0,1,10,1,0,2,NO
0,0,5,1,5,1,4,34,1,0,9,NO
0,0,5,2,5,0,5,23,1,19,5,NO
4,0,3,1,3,1,2,41,1,33,8,NO
2,0,4,1,5,2,3,48,1,40,9,NO
1,0,1,0,1,0,1,10,1,0,2,NO
2,0,3,1,3,0,3,12,1,0,3,NO
3,6,5,3,5,0,2,26,1,53,7,NO
5,0,3,0,8,0,3,48,2,0,12,NO
6,0,3,2,3,0,3,22,1,16,4,NO
7,0,4,2,4,1,3,26,1,37,5,NO
7,0,4,2,4,1,3,26,1,37,5,NO
6,0,3,2,3,0,3,22,1,16,4,NO
5,0,3,2,3,0,3,29,1,16,7,NO
4,0,4,1,4,1,3,34,1,25,9,NO
7,0,3,0,8,0,3,38,2,0,9,NO
10,0,4,0,9,1,3,51,2,0,12,NO
7,0,4,2,4,1,3,26,1,37,5,NO
7,0,4,2,4,1,3,26,1,37,5,NO
4,0,3,2,3,0,3,25,1,16,5,NO
7,0,3,0,8,0,3,28,2,0,6,NO
7,0,3,0,8,0,3,30,2,0,7,NO
7,0,3,2,3,0,3,25,1,16,5,NO
6,0,3,2,3,0,3,22,1,16,4,NO
8,0,3,0,8,0,3,47,2,0,10,NO
0,0,5,2,5,0,5,23,1,19,5,NO
4,0,9,6,9,4,5,56,1,68,13,NO
3,0,3,0,13,0,3,25,3,0,7,NO
0,0,2,1,4,0,2,9,2,0,2,NO
0,0,2,1,4,0,2,13,2,0,3,NO
0,0,2,1,4,0,2,13,2,0,3,NO
0,0,2,2,4,0,2,17,2,0,3,NO
0,7,2,0,2,0,1,13,1,0,3,NO
0,0,2,1,4,0,2,9,2,0,2,NO
0,0,2,1,4,0,2,9,2,0,2,NO
0,0,2,2,4,0,2,13,2,0,2,NO
1,8,3,0,3,0,3,11,1,0,3,NO
14,2,35,15,35,1,33,164,1,92,44,NO
1,0,8,5,8,0,8,49,1,55,12,NO
15,0,2,0,16,0,1,31,2,0,4,NO
12,0,2,0,16,0,1,24,2,0,5,NO
7,0,2,0,16,0,1,16,2,0,3,NO
7,0,2,0,16,0,1,16,2,0,3,NO
8,0,2,0,16,1,1,45,2,0,7,NO
9,0,2,0,16,1,1,28,2,0,4,NO
8,0,2,0,16,1,1,41,2,0,6,NO
7,0,2,0,16,0,1,17,2,0,3,NO
7,0,2,0,16,0,1,19,2,0,4,NO
17,0,2,0,17,1,1,41,2,0,7,NO
9,0,2,0,16,0,1,23,2,0,5,NO
9,0,2,0,16,0,1,17,2,0,4,NO
8,0,2,0,16,0,1,19,2,0,3,NO
7,0,2,0,16,0,1,17,2,0,3,NO
7,0,2,0,16,0,1,19,2,0,3,NO
15,0,2,0,16,0,1,45,2,0,7,NO
8,0,2,0,16,0,1,21,2,0,4,NO
7,0,2,0,16,0,1,16,2,0,3,NO
7,0,2,0,16,0,1,21,2,0,3,NO
9,0,2,0,16,0,1,22,2,0,4,NO
25,4,2,0,17,0,1,71,2,0,13,NO
6,0,1,0,19,0,1,26,3,0,2,NO
5,0,1,0,19,0,1,23,3,0,2,NO
5,0,1,0,19,0,1,23,3,0,2,NO
5,0,1,0,19,0,1,19,3,0,2,NO
16,0,3,0,10,0,3,36,2,0,6,NO
17,0,2,0,16,1,1,42,2,0,5,NO
20,0,2,0,16,1,1,58,2,0,10,NO
14,0,2,0,16,0,1,27,2,0,3,NO
6,0,5,2,8,0,5,20,2,60,5,NO
6,0,5,2,8,0,5,20,2,60,5,NO
0,0,6,2,8,2,6,60,1,43,15,NO
25,0,28,8,31,15,16,165,1,87,41,NO
7,5,17,5,25,0,8,60,2,80,16,NO
6,0,15,2,40,0,14,96,3,46,23,NO
7,0,16,3,41,1,14,90,3,47,19,NO
1,0,7,3,7,0,7,33,1,52,9,NO
4,0,16,4,16,3,13,119,1,78,34,NO
29,0,41,8,41,11,24,335,1,86,83,NO
67,0,27,9,27,22,5,505,1,72,104,NO
2,0,2,0,2,0,2,7,1,0,2,NO
1,0,8,1,8,2,4,54,1,0,16,NO
1,0,3,1,3,0,3,18,1,0,5,NO
3,0,10,1,10,2,8,71,1,19,10,NO
1,0,3,2,3,1,0,17,1,33,4,NO
8,0,6,3,14,0,5,37,2,50,6,NO
7,0,5,1,13,0,4,26,2,19,5,NO
3,11,8,1,8,0,4,19,1,25,4,NO
3,0,5,0,13,0,4,16,2,0,5,NO
3,0,5,1,13,0,4,22,2,60,5,NO
7,0,5,1,13,0,4,26,2,19,5,NO
9,0,8,4,16,0,7,55,2,62,11,NO
2,3,4,1,12,0,3,22,2,0,5,NO
9,0,7,3,19,0,6,47,3,57,10,NO
8,0,7,4,19,0,6,60,3,60,13,NO
4,0,4,0,16,0,3,16,3,0,4,NO
2,0,4,1,4,0,4,24,1,0,7,NO
6,0,5,2,13,0,4,27,2,40,5,NO
20,0,21,7,21,5,14,172,1,85,41,NO
6,0,11,2,11,0,11,51,1,40,13,NO
15,0,16,3,41,3,12,115,3,83,26,NO
20,0,18,4,43,3,13,135,3,76,32,NO
14,0,13,3,38,0,12,78,3,82,15,NO
14,0,13,6,21,1,11,103,2,71,24,NO
7,0,10,3,18,0,8,89,2,63,22,NO
1,0,13,6,13,0,13,69,1,73,18,NO
2,0,6,8,6,4,1,59,1,35,9,NO
9,0,19,8,19,2,17,140,1,78,27,NO
1,0,7,2,7,0,7,27,1,64,8,NO
0,0,4,2,4,0,4,20,1,25,5,NO
1,0,11,2,11,0,11,68,1,9,16,NO
11,0,12,4,12,1,10,93,1,66,14,NO
1,0,3,2,3,0,3,16,2,16,3,NO
1,0,4,2,4,0,4,17,1,37,4,NO
0,0,8,3,8,2,6,77,1,54,19,NO
16,2,13,7,13,0,0,61,1,79,14,NO
39,0,14,1,27,12,0,195,2,71,41,NO
24,0,5,1,18,3,0,76,2,40,12,NO
7,2,12,6,12,1,11,48,1,72,10,NO
9,0,14,4,26,0,14,71,2,78,19,NO
8,0,11,4,23,0,10,51,2,79,13,NO
1,0,4,1,7,0,4,15,2,50,4,NO
7,0,18,7,18,5,13,153,1,80,42,NO
4,0,12,4,15,0,12,46,2,66,12,NO
4,0,7,2,42,0,7,32,2,14,7,NO
6,0,10,3,45,0,9,49,2,63,12,NO
0,0,6,1,6,0,6,22,1,0,6,NO
2,0,3,1,6,0,3,12,2,33,3,NO
2,0,6,1,9,0,6,27,2,0,8,NO
3,0,4,3,4,0,4,19,1,50,4,NO
2,0,2,2,2,0,2,19,1,0,3,NO
0,0,5,3,5,0,5,29,1,33,7,NO
3,0,3,2,3,0,3,25,1,50,6,NO
1,0,3,2,3,0,3,14,1,16,3,NO
9,0,12,7,15,1,11,63,2,78,15,NO
45,0,55,17,117,6,48,383,4,93,108,NO
3,20,3,0,3,0,3,20,1,0,5,NO
21,0,15,5,18,6,9,124,2,66,28,NO
22,0,17,5,20,5,12,169,2,68,37,NO
17,0,13,6,16,3,10,74,2,73,14,NO
14,0,12,6,15,2,10,65,2,75,13,NO
16,0,13,6,16,3,10,72,2,75,15,NO
17,0,13,6,16,3,10,74,2,73,14,NO
19,0,12,5,15,3,9,91,2,73,18,NO
14,0,11,5,14,2,9,58,2,70,11,NO
6,0,3,1,5,0,3,20,2,0,5,NO
15,0,11,4,14,3,8,60,2,72,12,NO
13,0,8,5,11,1,7,46,2,67,8,NO
12,0,11,5,14,0,11,55,2,78,12,NO
4,0,7,2,10,0,7,37,2,64,7,NO
12,0,7,1,7,0,7,69,1,0,19,NO
10,0,10,3,10,4,6,146,1,56,41,NO
26,0,15,9,23,9,10,209,2,84,47,NO
6,0,7,2,10,0,7,24,2,57,7,NO
1,0,4,2,4,0,4,21,1,25,5,NO
15,0,10,5,13,0,10,52,2,70,12,NO
13,0,6,4,6,2,4,53,1,37,12,NO
15,0,6,8,6,1,5,68,1,64,13,NO
9,0,12,1,12,0,12,81,1,33,23,NO
6,0,10,3,13,0,10,35,2,76,10,NO
20,0,13,4,16,6,7,115,2,73,26,NO
18,0,12,5,15,4,8,100,2,68,22,NO
21,0,15,8,15,2,13,120,1,84,27,NO
13,0,8,4,10,2,6,70,2,62,16,NO
15,0,9,4,12,2,7,66,2,63,14,NO
3,0,7,3,7,1,6,68,1,47,17,NO
0,0,7,2,7,0,7,36,1,21,10,NO
5,0,4,3,6,0,4,24,2,50,6,NO
11,0,14,6,14,0,14,62,1,69,15,NO
45,0,0,0,2,0,2,113,1,0,30,NO
5,0,7,5,10,0,7,32,2,51,7,NO
6,0,12,1,12,0,12,103,1,33,22,NO
2,0,0,0,1,0,1,5,1,0,1,NO
4,0,4,1,17,0,4,20,2,25,5,NO
3,0,4,3,17,1,3,28,2,25,6,NO
7,0,7,2,7,0,7,34,1,21,8,NO
8,6,12,1,12,0,9,39,1,77,10,NO
9,0,6,7,8,1,5,48,2,71,7,NO
1,0,6,2,6,0,6,23,1,50,6,NO
9,0,30,9,36,2,34,178,1,57,45,NO
2,0,7,2,8,1,7,33,1,56,9,NO
6,0,5,4,5,0,5,26,1,40,5,NO
2,0,12,5,12,1,11,75,1,44,13,NO
9,0,4,1,16,0,3,22,2,50,4,NO
12,0,4,0,30,0,3,26,3,0,4,NO
8,0,4,2,16,0,3,22,2,37,4,NO
7,0,7,1,7,0,7,25,1,71,7,NO
7,0,4,1,16,0,3,21,2,50,4,NO
22,0,9,2,43,2,6,118,4,77,22,NO
0,0,2,1,2,0,2,9,1,0,2,NO
3,0,8,4,83,0,8,53,2,68,13,NO
3,0,2,2,77,0,2,20,2,0,4,NO
6,0,6,1,81,0,6,42,2,0,10,NO
3,0,2,2,77,0,2,16,2,0,3,NO
3,0,2,1,77,0,2,11,2,0,2,NO
0,0,2,1,77,0,2,11,2,0,2,NO
7,0,0,0,3,0,3,12,1,0,3,NO
2,0,6,3,6,0,6,33,1,61,9,NO
2,0,4,0,4,1,3,37,1,0,8,NO
2,0,7,0,7,2,3,56,1,0,13,NO
7,0,2,0,16,1,1,14,2,0,3,NO
7,0,2,0,16,1,1,18,2,0,3,NO
3,0,1,0,8,0,0,10,3,0,2,NO
3,0,0,0,2,0,2,37,1,0,8,NO
3,0,0,0,2,0,2,32,1,0,7,NO
3,0,1,0,4,1,3,45,1,0,8,NO
13,0,2,0,16,1,1,30,2,0,6,NO
7,0,2,0,16,0,1,17,2,0,4,NO
29,0,3,0,18,3,1,76,2,0,12,NO
28,0,3,0,18,3,1,95,2,0,17,NO
9,0,2,0,16,0,1,19,2,0,4,NO
7,0,2,0,16,0,1,19,2,0,3,NO
5,0,5,2,5,3,2,73,1,70,14,NO
7,0,6,1,7,1,5,57,1,28,14,NO
4,0,7,3,7,3,3,66,1,57,12,NO
6,0,5,2,5,3,2,88,1,70,16,NO
0,0,2,1,2,0,2,27,1,0,5,NO
2,0,8,2,11,1,10,60,1,63,16,NO
3,0,1,0,8,0,0,13,3,0,3,NO
11,0,9,6,9,3,5,91,1,77,13,NO
1,0,3,1,3,0,3,12,1,0,3,NO
2,0,5,3,5,0,5,22,1,53,5,NO
13,0,0,0,6,4,2,116,1,0,25,NO
6,0,3,2,4,0,4,33,1,50,6,NO
3,0,6,1,6,2,4,111,1,0,10,NO
6,0,11,2,11,8,3,135,1,81,25,NO
4,0,16,6,16,1,15,98,1,73,27,NO
22,0,19,2,19,1,18,146,1,73,33,NO
6,0,8,4,8,1,7,64,1,62,14,NO
5,0,19,1,21,3,18,137,1,23,41,NO
3,2,8,0,8,0,8,25,1,0,8,NO
2,0,3,2,11,0,3,14,2,33,3,NO
4,0,8,0,16,1,7,32,2,0,8,NO
0,0,8,57,8,0,3,459,1,80,116,NO
0,0,4,61,4,0,1,455,1,70,125,NO
7,0,3,1,20,0,2,25,2,33,6,NO
6,0,1,0,8,0,0,14,3,0,3,NO
3,0,5,3,6,0,6,42,1,50,10,NO
6,30,8,2,10,0,5,35,2,56,10,NO
2,19,2,0,2,0,1,12,1,0,3,NO
0,0,2,1,2,0,2,10,1,0,3,NO
0,0,2,1,2,0,2,8,1,0,2,NO
10,0,17,5,18,1,17,144,1,78,42,NO
9,0,3,4,5,0,3,33,2,33,3,NO
5,0,3,8,4,2,2,42,1,59,5,NO
8,0,3,6,5,0,3,27,2,38,3,NO
10,0,2,8,3,1,2,44,1,33,5,NO
4,0,26,4,26,1,25,144,1,27,39,NO
0,0,1,1,1,0,1,6,1,0,1,NO
10,0,9,4,11,1,8,90,2,72,12,NO
10,0,3,3,5,0,3,33,2,33,3,NO
11,0,9,4,11,1,8,89,2,69,12,NO
8,0,9,7,15,3,10,99,2,78,23,NO
3,0,4,2,6,0,4,16,2,37,4,NO
4,0,3,5,5,0,3,36,2,26,7,NO
0,0,0,0,0,0,0,2,2,0,0,NO
8,0,3,4,5,0,3,23,2,41,3,NO
10,0,10,4,12,0,10,39,2,57,10,NO
0,25,4,0,4,1,2,31,1,0,9,NO
7,0,5,3,9,1,4,49,2,26,7,NO
7,0,3,4,7,0,3,32,2,33,3,NO
6,0,3,2,8,1,3,27,2,37,5,NO
6,0,3,6,7,0,3,25,2,44,3,NO
7,0,4,4,9,2,3,31,2,50,5,NO
4,0,3,3,8,1,3,36,2,50,4,NO
6,0,3,2,8,1,3,39,2,37,4,NO
4,0,3,3,8,1,3,42,2,41,6,NO
4,0,4,4,8,0,4,43,2,43,7,NO
3,0,3,3,8,1,3,37,2,50,4,NO
3,0,3,3,7,0,3,26,2,33,3,NO
5,2,3,3,8,2,2,102,2,50,4,NO
3,0,2,0,4,0,2,11,2,0,2,NO
3,0,1,0,3,0,1,7,2,0,1,NO
3,0,3,1,5,0,3,15,2,0,3,NO
3,0,2,0,4,0,2,11,2,0,2,NO
3,0,1,0,3,0,1,5,2,0,1,NO
3,0,1,0,3,0,1,6,2,0,1,NO
3,0,1,0,3,0,1,6,2,0,1,NO
3,0,2,0,4,0,2,10,2,0,2,NO
4,0,3,2,5,0,3,16,2,0,3,NO
3,0,1,0,3,0,1,6,2,0,1,NO
4,0,3,1,5,0,3,13,2,33,3,NO
6,0,3,2,5,0,3,24,2,0,5,NO
3,0,2,0,4,0,2,11,2,0,2,NO
3,0,1,0,3,0,1,6,2,0,1,NO
3,0,2,0,4,0,2,10,2,0,2,NO
5,0,2,0,4,0,2,14,2,0,3,NO
3,0,2,0,4,0,2,10,2,0,2,NO
3,0,2,0,4,0,2,9,2,0,2,NO
4,0,4,3,8,0,4,30,2,41,5,NO
3,0,3,3,8,1,3,38,2,50,4,NO
2,0,3,2,7,0,3,24,2,33,3,NO
2,0,3,1,7,0,3,13,2,0,3,NO
4,0,3,4,7,0,3,19,2,41,3,NO
4,0,3,4,7,0,3,25,2,33,3,NO
6,0,4,4,10,3,3,37,2,50,6,NO
6,0,3,2,7,0,3,14,2,33,3,NO
9,0,4,4,9,2,3,43,2,55,5,NO
8,0,3,4,7,0,3,28,2,33,3,NO
5,0,3,3,7,0,3,15,2,55,3,NO
7,0,3,8,7,0,3,37,2,54,6,NO
3,0,2,1,2,0,2,9,1,0,2,NO
4,0,2,2,2,0,2,11,1,0,2,NO
2,0,3,2,3,0,3,112,1,16,32,NO
38,0,7,4,7,5,2,125,1,57,24,NO
8,0,3,4,4,1,3,59,1,25,6,NO
14,2,4,5,14,0,3,31,3,55,5,NO
0,0,7,2,8,1,7,47,1,37,10,NO
5,0,3,3,3,0,3,27,1,22,5,NO
5,0,9,3,9,0,9,36,1,62,9,NO
14,0,5,2,15,1,4,44,3,40,8,NO
13,0,4,0,14,0,4,26,3,0,5,NO
10,0,4,0,14,0,4,16,3,0,4,NO
6,0,4,0,14,0,4,13,3,0,4,NO
21,0,5,3,15,0,5,48,3,60,9,NO
24,0,4,3,14,0,4,48,3,58,8,NO
17,0,8,1,10,0,8,32,2,62,8,NO
22,0,7,0,21,2,5,44,4,0,9,NO
17,0,3,0,17,1,2,30,4,0,5,NO
25,0,4,2,14,0,4,53,3,37,9,NO
17,0,14,2,18,5,9,73,2,78,21,NO
9,0,13,13,17,7,8,189,2,82,22,NO
1,0,3,2,3,1,2,33,1,33,10,NO
0,0,4,1,4,0,4,15,1,0,4,NO
8,0,8,4,10,0,8,42,2,65,8,NO
12,0,9,9,11,1,8,81,2,70,15,NO
0,0,9,4,10,0,10,40,1,60,10,NO
0,0,6,2,6,0,6,31,1,33,9,NO
23,0,34,15,34,7,26,267,1,88,56,NO
0,0,1,5,1,0,1,47,1,0,9,NO
0,0,5,2,5,0,5,20,1,40,5,NO
0,0,3,3,3,0,3,16,1,33,3,NO
2,0,5,2,6,1,4,39,1,50,9,NO
0,0,6,2,6,0,6,23,1,16,6,NO
2,0,5,1,6,0,6,29,1,16,8,NO
8,0,2,7,2,0,2,43,1,0,6,NO
2,0,4,3,4,0,4,22,1,41,4,NO
5,0,11,2,11,1,10,75,1,45,18,NO
0,0,3,2,3,0,3,14,1,33,3,NO
1,0,8,5,10,5,5,87,1,72,16,NO
2,0,7,0,8,6,2,76,2,0,9,NO
0,0,0,0,5,0,5,84,1,0,16,NO
3,0,4,0,5,3,2,63,2,0,6,NO
0,0,10,2,10,0,10,64,2,70,16,NO
1,0,7,3,9,1,8,41,1,62,10,NO
4,0,8,2,10,7,3,84,2,85,15,NO
12,0,0,0,5,2,3,99,1,0,20,NO
5,0,14,7,14,0,14,55,1,85,15,NO
4,0,3,3,3,0,2,38,2,33,7,NO
1,0,0,0,1,0,1,9,1,0,2,NO
7,0,32,15,34,14,20,522,1,89,104,NO
0,0,4,2,6,1,5,38,1,50,10,NO
16,24,31,3,31,0,11,266,1,68,68,NO
7,0,2,0,33,0,2,23,2,0,3,NO
7,0,2,0,33,0,2,17,2,0,2,NO
6,0,2,0,33,0,2,22,2,0,4,NO
7,0,6,3,37,2,4,41,2,66,9,NO
7,0,6,3,37,2,4,41,2,66,9,NO
4,0,2,0,33,0,2,13,2,0,2,NO
6,0,3,1,34,0,3,17,2,33,3,NO
2,0,3,1,5,1,4,18,2,40,5,NO
1,0,3,2,4,1,3,20,2,50,5,NO
