Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,jcckit.transformation.CartesianTransformation,4,0,4,6,4,1,3,44,1,25,5,NO
Public Class,jcckit.util.AppletBasedConfigData,0,0,4,1,11,1,1,16,2,25,4,NO
Public Class,jcckit.util.ConfigParameters,3,0,22,1,22,7,15,116,1,75,38,YES
Public Class,jcckit.util.ConfigParametersBasedConfigData,1,0,4,2,4,0,4,20,1,12,5,NO
Public Class,jcckit.util.Factory,2,0,1,0,6,2,4,44,1,0,10,NO
Public Class,jcckit.util.FactoryException,1,0,5,3,5,0,5,27,2,40,6,NO
Public Class,jcckit.util.Format,3,0,5,2,6,1,5,95,1,25,22,NO
Public Class,jcckit.util.Point,0,2,4,2,4,0,4,26,1,25,6,NO
Public Class,jcckit.util.PropertiesBasedConfigData,0,0,4,1,11,1,1,16,2,25,4,NO
Public Class,jcckit.util.Util,0,0,1,0,3,1,2,9,1,0,5,NO
Public Class,net.sourceforge.plantuml.acearth.PSystemXearth,8,0,4,8,21,1,2,67,2,62,13,NO
Public Class,net.sourceforge.plantuml.acearth.PSystemXearthFactory,5,0,3,4,13,1,2,53,3,16,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram.ActivityDiagram,16,0,21,3,174,2,18,127,5,80,34,YES
Public Class,net.sourceforge.plantuml.activitydiagram.ActivityDiagramFactory,15,0,3,1,21,0,2,32,3,33,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandElse,9,0,2,0,16,0,1,23,2,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandEndif,7,0,2,0,16,0,1,24,2,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandEndPartition,10,0,2,0,16,0,1,24,2,0,4,NO
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandIf,24,0,2,0,16,0,1,70,2,0,8,NO
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandInnerConcurrent,9,0,2,0,16,0,1,20,2,0,4,NO
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandLinkActivity,38,0,2,0,19,3,1,219,2,0,52,YES
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandLinkLongActivity,40,0,5,0,16,0,4,147,2,0,29,YES
Public Class,net.sourceforge.plantuml.activitydiagram.command.CommandPartition,24,0,2,0,17,2,1,41,2,0,7,YES
Public Class,net.sourceforge.plantuml.activitydiagram.ConditionalContext,3,0,4,3,4,0,4,25,1,50,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ActivityDiagram3,52,0,47,3,111,9,37,396,4,77,86,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.ActivityDiagramFactory3,49,0,3,1,21,0,2,64,3,33,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.Branch,21,0,26,8,26,0,26,133,1,84,38,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandActivity3,19,0,2,0,19,1,3,59,2,0,8,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandActivityLegacy1,10,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandActivityLong3,16,0,3,0,15,1,2,29,2,0,5,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandArrow3,13,0,2,0,16,0,1,30,2,0,5,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandArrowLong3,14,0,5,0,16,2,2,46,2,0,9,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandBackward3,17,0,2,0,18,1,2,62,2,0,8,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandBreak,7,0,2,0,16,0,1,17,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandCase,8,0,2,0,16,0,1,23,2,0,4,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandCircleSpot3,12,0,2,0,16,0,1,18,2,0,3,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandElse3,12,0,2,0,16,0,1,25,2,0,3,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandElseIf2,18,0,2,0,16,0,1,52,2,0,4,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandElseLegacy1,9,0,2,0,16,0,1,20,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandEnd3,7,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandEndif3,7,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandEndPartition3,7,0,2,0,16,0,1,15,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandEndSwitch,7,0,2,0,16,0,1,15,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandFork3,7,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandForkAgain3,7,0,2,0,16,0,1,17,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandForkEnd3,9,0,2,0,16,0,1,37,2,0,4,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandGoto,7,0,2,0,16,0,1,18,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandGroup3,9,0,2,0,16,0,1,18,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandGroupEnd3,7,0,2,0,16,0,1,15,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandIf2,17,0,2,0,16,0,1,41,2,0,5,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandIf4,13,0,2,0,16,0,1,35,2,0,4,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandIfLegacy1,8,0,2,0,16,0,1,26,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandKill3,7,0,2,0,16,0,1,15,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandLabel,7,0,2,0,16,0,1,18,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandLink3,12,0,2,0,16,0,1,21,2,0,4,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandNolink,8,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandNote3,15,0,2,0,17,1,1,29,2,0,4,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandNoteLong3,17,0,3,0,15,1,2,32,2,0,5,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandPartition3,28,0,6,0,21,4,2,93,2,0,19,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandRepeat3,20,0,2,0,17,1,1,38,2,0,6,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandRepeatWhile3,14,0,2,0,16,0,1,64,2,0,4,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandRepeatWhile3Multilines,14,0,3,0,13,0,2,48,2,0,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandSplit3,7,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandSplitAgain3,7,0,2,0,16,0,1,17,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandSplitEnd3,8,0,2,0,16,0,1,26,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandStart3,7,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandStop3,7,0,2,0,16,0,1,16,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandSwimlane,13,0,2,0,16,0,1,21,2,0,3,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandSwimlane2,14,0,2,0,16,0,1,28,2,0,3,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandSwitch,13,0,2,0,16,0,1,26,2,0,4,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandWhile3,14,0,2,0,16,0,1,27,2,0,3,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.command.CommandWhileEnd3,10,0,2,0,16,0,1,28,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Arrows,2,0,0,0,5,0,5,51,1,0,9,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.CenteredText,1,0,3,2,3,0,3,14,1,33,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.CollisionDetector,15,0,16,3,21,6,11,134,2,64,30,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.ConnectionCross,4,0,2,1,7,0,2,21,2,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Diamond,4,0,0,0,4,0,4,55,1,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.EntityImageLegend,18,0,0,0,1,0,1,20,1,0,2,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileAssemblySimple,10,0,19,4,21,3,16,98,2,64,25,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileBreak,4,0,5,0,33,0,4,21,4,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileDecorateWelding,1,0,2,1,21,0,2,11,3,0,2,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileEmpty,5,3,12,4,28,0,10,55,3,79,14,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileFactoryDelegator,28,9,27,2,27,0,22,135,1,61,36,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileGeometry,2,0,29,5,29,1,28,124,2,55,36,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileGeometryMerger,1,0,2,1,2,0,2,18,1,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileGoto,4,0,3,1,31,0,2,14,4,33,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileHeightFixedCentered,6,0,10,2,26,1,8,44,3,35,11,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileHeightFixedMarged,6,0,10,3,26,1,8,43,3,53,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileKilled,4,0,7,1,23,0,6,28,3,0,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileLabel,2,0,2,1,30,0,2,10,4,0,2,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileMarged,6,0,11,3,27,1,9,52,3,54,12,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileMargedRight,5,0,8,2,24,0,7,37,3,37,9,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileMargedVertically,4,0,4,3,23,1,3,27,3,50,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileMinWidthCentered,5,0,8,2,27,4,4,55,3,75,13,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileUtils,8,0,0,0,7,0,7,32,1,0,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.FtileWithUrl,2,0,2,1,21,0,2,15,3,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Genealogy,3,0,5,2,5,2,3,35,1,60,8,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.GotoInterceptor,3,0,3,1,5,0,3,12,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.LaneDivider,19,0,8,5,10,1,7,48,2,57,11,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Snake,17,0,25,7,29,6,22,247,1,67,63,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Swimlane,7,0,14,6,14,0,14,54,1,82,15,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Swimlanes,50,0,28,11,30,14,13,284,2,91,55,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.TextBlockInterceptorUDrawable,4,0,3,1,5,0,3,12,2,33,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.UGraphicInterceptorUDrawable2,14,0,5,1,18,2,3,44,2,19,9,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.ConditionalBuilder,43,0,12,16,14,9,5,211,1,72,34,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileIfNude,6,1,13,3,32,0,7,84,4,46,17,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileIfWithDiamonds,5,1,14,2,46,0,8,103,5,46,20,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileIfWithLinks,13,0,2,2,48,0,2,407,6,0,11,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileSwitchNude,6,1,10,3,29,0,7,72,4,60,19,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileSwitchWithDiamonds,12,2,12,6,41,1,5,121,5,70,21,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileSwitchWithManyLinks,10,0,3,2,44,0,3,182,6,83,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.cond.FtileSwitchWithOneLink,7,0,2,1,43,0,2,69,6,50,2,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.ConnectionVerticalDown,8,0,5,4,10,1,4,41,2,40,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FloatingNote,20,0,5,1,7,0,5,29,2,0,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorAddNote,8,0,2,0,29,0,2,21,2,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorAddUrl,4,0,2,0,29,0,2,12,2,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorAssembly,10,0,2,1,29,0,2,38,2,100,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorCreateGroup,9,0,2,1,29,0,2,17,2,50,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorCreateParallel,7,0,2,0,29,0,2,20,2,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorIf,24,0,3,1,30,1,2,53,2,33,9,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorRepeat,26,0,3,0,30,1,2,76,2,0,8,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorSwitch,21,0,8,0,35,6,2,61,2,0,15,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileFactoryDelegatorWhile,24,0,3,0,30,1,2,69,2,0,9,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileGroup,34,0,16,11,32,6,9,137,3,82,26,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileIfDown,22,0,15,5,32,8,7,412,3,56,34,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileNoteAlone,28,0,11,3,27,1,9,70,3,66,15,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileWithNoteOpale,36,0,13,5,30,4,9,145,3,62,27,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.FtileWithNotes,34,0,11,4,27,4,6,124,3,61,21,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.ParallelBuilderFork,23,0,11,3,27,6,1,230,2,78,23,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.ParallelBuilderMerge,21,0,3,0,19,0,1,146,2,0,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.ParallelBuilderSplit,20,0,6,0,22,2,2,220,2,0,25,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.UGraphicInterceptorGoto,4,0,3,0,16,0,3,17,2,0,4,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.UGraphicInterceptorOneSwimlane,10,0,6,2,19,1,5,44,2,41,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vcompact.VCompactFactory,37,0,21,3,21,0,21,110,1,79,26,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileBlackBlock,10,0,9,6,25,0,8,53,3,68,12,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileBox,39,0,9,16,31,1,13,173,3,83,28,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileCircleEnd,16,0,7,3,23,0,6,55,3,61,10,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileCircleSpot,15,0,7,4,23,0,6,47,3,64,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileCircleStart,13,0,7,3,23,0,6,43,3,61,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileCircleStop,15,0,7,3,23,0,6,47,3,61,10,YES
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDecorateIn,1,0,2,1,21,0,2,13,3,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDecorateOut,1,0,2,1,21,0,2,13,3,0,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDecoratePointOut,2,0,2,2,21,0,2,17,3,25,3,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDiamond,16,0,16,8,32,1,14,98,3,64,21,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDiamondInside,16,0,17,9,33,2,14,114,3,64,21,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDiamondInside2,16,0,13,9,29,2,10,98,3,57,18,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDiamondInside3,11,0,13,8,29,2,10,100,3,50,16,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileDiamondSquare,10,0,13,8,29,2,10,84,3,54,15,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.vertical.FtileThinSplit,10,0,8,6,24,0,7,45,3,72,9,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Worm,15,0,39,2,39,17,20,400,1,56,94,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.WormMutation,3,0,9,1,13,6,7,134,1,30,40,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.WormTexted,11,0,16,2,16,2,13,73,1,53,20,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.Zad,5,0,3,1,3,0,3,21,1,0,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.ftile.ZadBuilder,14,0,13,3,17,3,10,60,2,66,18,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionBreak,5,0,6,1,14,0,6,25,3,66,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionEnd,4,0,6,1,14,0,6,27,3,66,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionFork,12,0,15,9,19,1,14,96,2,79,24,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionGoto,5,0,6,1,14,0,6,22,3,66,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionGroup,13,0,12,10,12,0,12,65,1,76,14,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionIf,15,0,16,10,20,0,16,148,2,70,37,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionLabel,5,0,6,1,14,0,6,22,3,66,6,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionList,13,0,15,3,20,0,16,107,2,70,32,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionPartition,9,0,11,2,11,0,11,37,1,54,11,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionRepeat,13,0,16,19,16,2,14,126,1,83,27,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionSimple,10,0,6,7,14,0,6,49,3,66,10,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionSplit,10,0,14,5,14,1,13,71,1,75,20,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionSpot,6,0,6,4,14,0,6,36,3,66,8,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionStart,4,0,6,1,14,0,6,27,3,66,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionStop,4,0,6,1,14,0,6,27,3,66,7,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionSwitch,8,0,13,8,17,0,13,76,2,77,19,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.InstructionWhile,15,0,18,18,22,0,18,122,2,85,28,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.LinkRendering,2,0,9,2,10,1,9,42,1,44,12,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.MonoSwimable,1,8,4,1,8,0,4,15,2,0,5,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.PositionedNote,5,0,8,5,8,0,8,36,1,67,8,NO
Public Class,net.sourceforge.plantuml.activitydiagram3.WithNote,8,6,4,1,4,0,3,19,1,0,5,NO
Public Class,net.sourceforge.plantuml.AFileRegular,3,0,9,1,9,0,9,36,1,0,10,NO
Public Class,net.sourceforge.plantuml.AFileZipEntry,3,0,9,2,9,0,9,68,1,16,18,NO
Public Class,net.sourceforge.plantuml.anim.AffineTransformation,2,0,6,2,9,4,4,94,1,72,19,NO
Public Class,net.sourceforge.plantuml.anim.Animation,2,0,5,1,7,1,6,44,1,28,13,NO
Public Class,net.sourceforge.plantuml.anim.AnimationDecoder,1,0,2,1,2,0,2,30,1,0,7,NO
Public Class,net.sourceforge.plantuml.anim.AnimationScript,0,0,2,1,2,0,2,15,1,0,2,NO
Public Class,net.sourceforge.plantuml.AnimatedGifEncoder,2,0,21,20,21,0,10,267,1,83,51,NO
Public Class,net.sourceforge.plantuml.AnnotatedWorker,24,0,11,3,11,6,5,132,1,54,22,NO
Public Class,net.sourceforge.plantuml.ant.CheckZipTask,2,0,8,4,8,4,4,67,2,78,16,NO
Public Class,net.sourceforge.plantuml.ant.PlantUmlTask,11,0,32,6,32,8,24,282,2,86,78,NO
Public Class,net.sourceforge.plantuml.AParentFolderRegular,3,0,3,1,3,0,3,22,1,0,6,NO
Public Class,net.sourceforge.plantuml.AParentFolderZip,3,0,4,2,4,0,3,29,1,25,7,NO
Public Class,net.sourceforge.plantuml.api.CountRate,1,0,8,3,8,0,8,35,1,50,8,NO
Public Class,net.sourceforge.plantuml.api.ImageDataComplex,1,0,4,2,10,0,4,18,2,37,4,NO
Public Class,net.sourceforge.plantuml.api.ImageDataSimple,0,0,6,0,14,1,7,28,2,0,8,NO
Public Class,net.sourceforge.plantuml.api.MagicArray,0,0,7,6,7,2,5,52,1,73,13,NO
Public Class,net.sourceforge.plantuml.api.mda.option2.MDAUtils,2,0,0,0,1,0,1,5,1,0,1,NO
Public Class,net.sourceforge.plantuml.api.NiceNumber,0,0,0,0,2,0,2,28,1,0,6,NO
Public Class,net.sourceforge.plantuml.api.NumberAnalyzed,1,1,20,8,21,1,17,179,1,66,32,NO
Public Class,net.sourceforge.plantuml.api.NumberAnalyzed2,1,0,18,7,19,0,16,123,1,61,28,NO
Public Class,net.sourceforge.plantuml.api.NumberAnalyzedDated,1,0,12,3,34,2,10,76,2,61,15,NO
Public Class,net.sourceforge.plantuml.api.PlantumlUtils,3,0,0,0,1,0,1,15,1,0,3,NO
Public Class,net.sourceforge.plantuml.api.TimeoutExecutor,2,0,2,1,2,0,2,42,1,0,4,NO
Public Class,net.sourceforge.plantuml.asciiart.BasicCharAreaImpl,2,1,16,5,16,2,14,136,1,80,41,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextActiveLine,8,0,4,1,7,0,4,27,2,50,5,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextActor,12,0,5,4,8,1,4,51,2,50,10,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextArrow,14,0,10,5,13,2,8,100,2,76,25,YES
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextDelay,11,0,4,1,7,0,4,24,2,0,5,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextDestroy,7,0,4,0,7,0,4,18,2,0,4,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextDivider,11,0,4,3,7,0,4,37,2,41,5,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextGroupingBody,9,0,4,3,7,0,4,34,2,66,5,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextGroupingElse,10,0,4,3,7,0,4,32,2,58,6,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextGroupingHeader,11,0,4,3,7,0,4,49,2,41,6,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextGroupingTail,9,0,4,3,7,0,4,27,2,66,5,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextLine,9,0,4,1,7,0,4,27,2,50,6,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextNewpage,8,0,4,1,7,0,4,22,2,50,5,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextNote,11,0,4,3,7,0,4,41,2,33,9,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextParticipant,11,0,4,3,7,0,4,45,2,33,10,NO
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextSelfArrow,12,0,8,4,11,0,8,65,2,71,13,YES
Public Class,net.sourceforge.plantuml.asciiart.ComponentTextShape,11,0,5,3,8,1,4,34,2,40,6,NO
Public Class,net.sourceforge.plantuml.asciiart.TextSkin,25,0,3,1,13,0,3,91,2,0,27,NO
Public Class,net.sourceforge.plantuml.asciiart.TextStringBounder,3,0,1,0,1,0,1,8,1,0,1,YES
Public Class,net.sourceforge.plantuml.asciiart.TranslatedCharArea,1,0,20,3,20,0,20,67,1,16,20,NO
Public Class,net.sourceforge.plantuml.asciiart.UmlCharAreaImpl,3,0,7,0,23,0,7,73,2,0,13,YES
Public Class,net.sourceforge.plantuml.asciiart.Wcwidth,0,0,0,0,3,0,2,105,1,0,13,NO
Public Class,net.sourceforge.plantuml.BackSlash,1,0,0,0,9,2,7,85,1,0,22,NO
Public Class,net.sourceforge.plantuml.BaseFile,1,0,6,2,7,1,6,38,1,28,10,NO
Public Class,net.sourceforge.plantuml.BasicEnsureVisible,0,0,4,4,4,0,4,39,1,18,10,NO
Public Class,net.sourceforge.plantuml.BlockUml,22,0,14,8,16,1,14,138,1,83,32,NO
Public Class,net.sourceforge.plantuml.BlockUmlBuilder,13,0,8,6,8,1,7,89,1,72,21,NO
Public Class,net.sourceforge.plantuml.bpm.BpmBranch,5,0,8,2,8,2,6,29,1,75,8,NO
